object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
6,Anchor.ico  ,0.9130435,0.09422492,0.729,0.11,151337.0,35.09648352455494,0,2,"[(-1.0, -1.0), (0.729, 0.11)]","[137611.0, 151337.0]",5,SimRI,a
7,Ant.ico     ,0.7188406,0.674772,0.83,0.099,176866.0,111.41678543085057,0,1,"[(0.83, 0.099)]",[176866.0],5,SimRI,a
8,Apple.ico   ,0.8898551,0.9300912,0.508,0.112,96062.0,171.53607111559813,0,1,"[(0.508, 0.112)]",[96062.0],5,SimRI,a
9,AUTO.ICO    ,0.2550725,0.5349544,0.178,0.105,60598.0,82.99346072863526,0,1,"[(0.178, 0.105)]",[60598.0],5,SimRI,a
10,Bag.ico     ,0.4405797,0.2826748,0.914,0.088,193229.0,97.25792821810154,0,1,"[(0.914, 0.088)]",[193229.0],5,SimRI,a
1,Bike.ico    ,0.149,0.929,0.172,0.11,38528.0,155.67134932286032,0,1,"[(0.172, 0.11)]",[38528.0],6,B,a
2,black.ico   ,0.3246377,0.8844985,0.822,0.107,154399.0,175.36425410038328,0,1,"[(0.822, 0.107)]",[154399.0],6,B,a
3,BLAD.ICO    ,0.868,0.526,0.944,0.107,174640.0,80.90899640954645,0,1,"[(0.944, 0.107)]",[174640.0],6,B,a
4,BLUSSER.ICO ,0.634,0.148,0.38,0.099,74027.0,49.149808748356286,0,1,"[(0.38, 0.099)]",[74027.0],6,B,a
5,BOEK.ICO    ,0.3652174,0.7355623,0.268,0.186,192260.0,106.03803560246772,0,1,"[(0.268, 0.186)]",[192260.0],6,B,a
6,Bomb.ico    ,0.055,0.143,0.611,0.102,119838.0,105.92683182272562,0,1,"[(0.611, 0.102)]",[119838.0],6,B,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.498,0.104,98282.0,122.18635075231087,0,1,"[(0.498, 0.104)]",[98282.0],6,B,a
8,Boot.ico    ,0.7014493,0.4589666,0.078,0.105,17381.0,136.21574045409147,0,1,"[(0.078, 0.105)]",[17381.0],6,B,a
9,bottle.ico  ,0.3391304,0.2644377,0.729,0.102,132665.0,80.24757716601009,0,1,"[(0.729, 0.102)]",[132665.0],6,B,a
10,Bow.ico     ,0.5913044,0.9148936,0.265,0.102,58632.0,166.42856559596237,0,1,"[(0.265, 0.102)]",[58632.0],6,B,a
1,Box.ico     ,0.5449275,0.2097264,0.487,0.208,132720.0,11.011111807936611,0,1,"[(0.487, 0.208)]",[132720.0],7,NT,a
2,BRAIN.ICO   ,0.06,0.537,0.358,0.202,115375.0,85.18888953378838,0,1,"[(0.358, 0.202)]",[115375.0],7,NT,a
3,BRIEF.ICO   ,0.08405797,0.05775076,0.595,0.21,147777.0,101.29719328071067,0,1,"[(0.595, 0.21)]",[147777.0],7,NT,a
4,BRIL.ICO    ,0.929,0.689,0.486,0.123,40399.0,136.56295434707027,0,1,"[(0.486, 0.123)]",[40399.0],7,NT,a
5,BTRHAM.ICO  ,0.37,0.394,0.821,0.131,77431.0,99.19565010624206,0,2,"[(0.768, 0.143), (0.821, 0.131)]","[74803.0, 77431.0]",7,NT,a
6,Bus.ico     ,0.249,0.921,0.587,0.138,52552.0,162.0392585147192,0,1,"[(0.587, 0.138)]",[52552.0],7,NT,a
7,Butterf.ico ,0.109,0.822,0.257,0.118,17596.0,136.6838395714724,0,1,"[(0.257, 0.118)]",[17596.0],7,NT,a
8,Cactus.ico  ,0.897,0.157,0.364,0.112,31959.0,101.63028780831037,0,1,"[(0.364, 0.112)]",[31959.0],7,NT,a
9,CADEAU.ICO  ,0.1507246,0.2462006,0.727,0.129,65165.0,111.73378340505288,0,2,"[(0.74, 0.121), (0.727, 0.129)]","[62374.0, 65165.0]",7,NT,a
10,Cake.ico    ,0.477,0.03,0.138,0.108,8400.0,66.09296861240233,0,1,"[(0.138, 0.108)]",[8400.0],7,NT,a
1,Bike.ico    ,0.149,0.929,0.731,0.086,133087.0,194.63392638489313,0,1,"[(0.731, 0.086)]",[133087.0],8,DivRI,a
2,black.ico   ,0.3246377,0.8844985,0.917,0.093,177008.0,187.83717208178948,0,1,"[(0.917, 0.093)]",[177008.0],8,DivRI,a
3,BLAD.ICO    ,0.868,0.526,0.421,0.078,72338.0,120.24358319677603,0,1,"[(0.421, 0.078)]",[72338.0],8,DivRI,a
4,BLUSSER.ICO ,0.634,0.148,0.222,0.075,31518.0,79.49927861307926,0,2,"[(-1.0, -1.0), (0.222, 0.075)]","[23979.0, 31518.0]",8,DivRI,a
5,BOEK.ICO    ,0.3652174,0.7355623,0.846,0.09,165780.0,152.93555361115415,0,2,"[(0.849, 0.077), (0.846, 0.09)]","[163576.0, 165780.0]",8,DivRI,a
6,Bomb.ico    ,0.055,0.143,0.65,0.08,117767.0,113.68193963862508,0,1,"[(0.65, 0.08)]",[117767.0],8,DivRI,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.075,0.086,197454.0,94.54709307034636,0,2,"[(0.112, 0.091), (0.075, 0.086)]","[144223.0, 197454.0]",8,DivRI,a
8,Boot.ico    ,0.7014493,0.4589666,0.524,0.078,84512.0,79.8506063742562,0,1,"[(0.524, 0.078)]",[84512.0],8,DivRI,a
9,bottle.ico  ,0.3391304,0.2644377,0.138,0.099,195280.0,49.48143935775054,0,2,"[(0.176, 0.078), (0.138, 0.099)]","[192902.0, 195280.0]",8,DivRI,a
10,Bow.ico     ,0.5913044,0.9148936,0.306,0.085,105252.0,166.7375295669501,0,1,"[(0.306, 0.085)]",[105252.0],8,DivRI,a
1,Calcul.ico  ,0.603,0.239,0.429,0.153,113864.0,36.87762465235525,0,1,"[(0.429, 0.153)]",[113864.0],9,B,a
2,Camel.ico   ,0.679,0.674,0.549,0.082,52309.0,115.16006425840516,0,1,"[(0.549, 0.082)]",[52309.0],9,B,a
3,Camera.ico  ,0.278,0.346,0.697,0.083,71813.0,93.99336678723662,0,1,"[(0.697, 0.083)]",[71813.0],9,B,a
4,Candle.ico  ,0.2318841,0.09118541,0.776,0.09,83659.0,103.38226634027413,0,2,"[(0.786, 0.083), (0.776, 0.09)]","[80941.0, 83659.0]",9,B,a
5,Cap.ico     ,0.684058,0.9392097,0.87,0.096,91543.0,164.05892423737592,0,2,"[(0.862, 0.088), (0.87, 0.096)]","[89650.0, 91543.0]",9,B,a
6,Cards.ico   ,0.8231884,0.4650456,0.424,0.061,38301.0,107.91669260692952,0,1,"[(0.424, 0.061)]",[38301.0],9,B,a
7,Carrot.ico  ,0.2753623,0.8054711,0.186,0.078,17884.0,139.25844166180252,0,1,"[(0.186, 0.078)]",[17884.0],9,B,a
8,Caterp.ico  ,0.885,0.221,0.069,0.075,9388.0,157.50209268451007,0,1,"[(0.069, 0.075)]",[9388.0],9,B,a
9,CD.ico      ,0.094,0.557,0.617,0.085,63743.0,133.85402235271079,0,1,"[(0.617, 0.085)]",[63743.0],9,B,a
10,Eagle.ico   ,0.4637681,0.5896657,0.301,0.083,27330.0,101.11206383128084,0,1,"[(0.301, 0.083)]",[27330.0],9,B,a
1,Calcul.ico  ,0.2927536,0.212766,0.911,0.17,92871.0,117.74751488447414,0,1,"[(0.911, 0.17)]",[92871.0],10,NT,a
2,Camel.ico   ,0.6289855,0.08510638,0.077,0.145,11042.0,105.49282482312745,0,1,"[(0.077, 0.145)]",[11042.0],10,NT,a
3,Camera.ico  ,0.3681159,0.556231,0.746,0.159,77688.0,104.16937102726762,0,1,"[(0.746, 0.159)]",[77688.0],10,NT,a
4,Candle.ico  ,0.2637681,0.8632219,0.254,0.146,26549.0,136.2847987604694,0,1,"[(0.254, 0.146)]",[26549.0],10,NT,a
5,Cap.ico     ,0.581,0.461,0.568,0.154,58684.0,58.38227299446298,0,1,"[(0.568, 0.154)]",[58684.0],10,NT,a
6,Cards.ico   ,0.8550724,0.2218845,0.47,0.154,38765.0,74.29195794169487,0,1,"[(0.47, 0.154)]",[38765.0],10,NT,a
7,Carrot.ico  ,0.8869565,0.8449848,0.151,0.135,19597.0,194.29396526668236,0,1,"[(0.151, 0.135)]",[19597.0],10,NT,a
8,Caterp.ico  ,0.567,0.695,0.674,0.162,68030.0,103.29047293918254,0,1,"[(0.674, 0.162)]",[68030.0],10,NT,a
9,CD.ico      ,0.074,0.421,0.83,0.17,86346.0,151.34987842743712,0,1,"[(0.83, 0.17)]",[86346.0],10,NT,a
10,Eagle.ico   ,0.878,0.575,0.361,0.146,31391.0,127.64408721127666,0,1,"[(0.361, 0.146)]",[31391.0],10,NT,a
1,Calcul.ico  ,0.603,0.239,0.917,0.086,152061.0,66.365506854088,0,1,"[(0.917, 0.086)]",[152061.0],11,SimRI,a
2,Camel.ico   ,0.679,0.674,0.838,0.069,127997.0,118.85346692461268,0,2,"[(0.846, 0.041), (0.838, 0.069)]","[125720.0, 127997.0]",11,SimRI,a
3,Camera.ico  ,0.278,0.346,0.445,0.053,87327.0,64.0776232393181,0,2,"[(-1.0, -1.0), (0.445, 0.053)]","[76538.0, 87327.0]",11,SimRI,a
4,Candle.ico  ,0.2318841,0.09118541,0.12,0.06,45862.0,22.068302989386826,0,1,"[(0.12, 0.06)]",[45862.0],11,SimRI,a
5,Cap.ico     ,0.684058,0.9392097,0.315,0.06,142632.0,181.17010650812418,0,2,"[(0.342, 0.052), (0.315, 0.06)]","[140434.0, 142632.0]",11,SimRI,a
6,Cards.ico   ,0.8231884,0.4650456,0.726,0.055,117081.0,80.0671315096183,0,1,"[(0.726, 0.055)]",[117081.0],11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.606,0.056,107309.0,155.64099294245602,0,3,"[(-1.0, -1.0), (-1.0, -1.0), (0.606, 0.056)]","[94835.0, 97736.0, 107309.0]",11,SimRI,a
8,Caterp.ico  ,0.885,0.221,0.236,0.053,63764.0,127.37441854626856,0,1,"[(0.236, 0.053)]",[63764.0],11,SimRI,a
9,CD.ico      ,0.094,0.557,0.974,0.078,160492.0,190.36454528088996,0,1,"[(0.974, 0.078)]",[160492.0],11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.028,0.058,34683.0,130.61201075161887,0,1,"[(0.028, 0.058)]",[34683.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.404,0.058,55924.0,181.45547112170522,0,1,"[(0.404, 0.058)]",[55924.0],12,B,a
2,Clock.ico   ,0.136,0.728,0.519,0.138,6525.0,133.6483553957923,0,1,"[(0.519, 0.138)]",[6525.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.833,0.067,48803.0,33.83346342135071,0,1,"[(0.833, 0.067)]",[48803.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.74,0.071,66273.0,105.3322870777766,0,1,"[(0.74, 0.071)]",[66273.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.233,0.075,37483.0,121.83966685579665,0,1,"[(0.233, 0.075)]",[37483.0],12,B,a
6,crab.ico    ,0.773913,0.7203647,0.933,0.082,28633.0,124.99894284465269,0,1,"[(0.933, 0.082)]",[28633.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.303,0.066,84813.0,84.24839117439322,0,1,"[(0.303, 0.066)]",[84813.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.025,0.037,77194.0,182.67478165670764,0,1,"[(0.025, 0.037)]",[77194.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.634,0.072,21613.0,89.57455291038187,0,1,"[(0.634, 0.072)]",[21613.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.115,0.09,14462.0,66.78500073177567,0,1,"[(0.115, 0.09)]",[14462.0],12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.32,0.071,40998.0,164.52465847248615,0,1,"[(0.32, 0.071)]",[40998.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.956,0.082,75502.0,127.82991732002196,0,1,"[(0.956, 0.082)]",[75502.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.742,0.077,124406.0,28.740915086336415,0,2,"[(-1.0, -1.0), (0.742, 0.077)]","[116152.0, 124406.0]",13,NT,a
4,D'fly.ico   ,0.629,0.614,0.421,0.067,86475.0,111.1902662106715,0,1,"[(0.421, 0.067)]",[86475.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.528,0.066,31058.0,91.25876231902338,0,1,"[(0.528, 0.066)]",[31058.0],13,NT,a
6,Dice.ico    ,0.963,0.694,0.222,0.063,16136.0,184.9200805753664,0,1,"[(0.222, 0.063)]",[16136.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.648,0.069,64799.0,55.531390306649634,0,1,"[(0.648, 0.069)]",[64799.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.099,0.077,51484.0,216.34677500112258,0,1,"[(0.099, 0.077)]",[51484.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.838,0.074,9016.0,76.46821779339707,0,1,"[(0.838, 0.074)]",[9016.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.028,0.077,162493.0,155.65861131199557,0,1,"[(0.028, 0.077)]",[162493.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.191,0.052,57731.0,173.83961717629268,0,2,"[(0.034, 0.865), (0.191, 0.052)]","[53993.0, 57731.0]",14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.037,0.037,34139.0,132.63061562097946,0,1,"[(0.037, 0.037)]",[34139.0],14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.713,0.078,121610.0,28.821069388276975,0,1,"[(0.713, 0.078)]",[121610.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.547,0.075,101748.0,88.1745064017664,0,1,"[(0.547, 0.075)]",[101748.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.41,0.053,72530.0,126.41621446520027,0,1,"[(0.41, 0.053)]",[72530.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.295,0.058,64380.0,155.2992470401603,0,1,"[(0.295, 0.058)]",[64380.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.486,0.069,89357.0,107.97292043775411,0,1,"[(0.486, 0.069)]",[89357.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.814,0.085,132796.0,157.4048841417121,0,1,"[(0.814, 0.085)]",[132796.0],14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.099,0.042,45907.0,173.48719097124953,0,2,"[(0.268, 0.056), (0.099, 0.042)]","[43935.0, 45907.0]",14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.634,0.053,111813.0,35.79754361968537,0,1,"[(0.634, 0.053)]",[111813.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.69,0.086,93045.0,205.8542809853611,0,1,"[(0.69, 0.086)]",[93045.0],15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.028,0.064,48622.0,196.13368173845595,0,1,"[(0.028, 0.064)]",[48622.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.424,0.088,21394.0,142.65065369636412,0,1,"[(0.424, 0.088)]",[21394.0],15,DB,b
4,Bed.ico     ,0.963,0.298,0.933,0.09,55510.0,39.92894188430242,0,1,"[(0.933, 0.09)]",[55510.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.811,0.075,83007.0,164.3296304879354,0,1,"[(0.811, 0.075)]",[83007.0],15,DB,b
6,Beetle.ico  ,0.293,0.425,0.611,0.071,78030.0,90.41285306857648,0,1,"[(0.611, 0.071)]",[78030.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.146,0.105,14346.0,90.8519922731472,0,1,"[(0.146, 0.105)]",[14346.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.333,0.06,40030.0,39.891403835914325,0,1,"[(0.333, 0.06)]",[40030.0],15,DB,b
9,frog.ico    ,0.043,0.494,0.524,0.069,33195.0,121.9536575917262,0,1,"[(0.524, 0.069)]",[33195.0],15,DB,b
10,GELD.ICO    ,0.063,0.263,0.214,0.06,66742.0,48.07037549260459,0,1,"[(0.214, 0.06)]",[66742.0],15,DB,b
1,Bal.ico     ,0.065,0.971,0.408,0.037,69689.0,189.04809044261725,0,1,"[(0.408, 0.037)]",[69689.0],16,D,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.213,0.066,41642.0,166.97872080418486,0,1,"[(0.213, 0.066)]",[41642.0],16,D,b
3,BANAAN.ICO  ,0.177,0.797,0.318,0.06,23464.0,142.56964964535757,0,1,"[(0.318, 0.06)]",[23464.0],16,D,b
4,Bed.ico     ,0.963,0.298,0.521,0.05,56303.0,96.2960788402103,0,1,"[(0.521, 0.05)]",[56303.0],16,D,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.92,0.069,33320.0,169.78420485434262,0,1,"[(0.92, 0.069)]",[33320.0],16,D,b
6,Beetle.ico  ,0.293,0.425,0.094,0.031,46993.0,83.86665427927836,0,1,"[(0.094, 0.031)]",[46993.0],16,D,b
7,BEKER.ICO   ,0.62,0.042,0.716,0.053,28448.0,18.359349117003028,0,1,"[(0.716, 0.053)]",[28448.0],16,D,b
8,BEL.ICO     ,0.449,0.235,0.622,0.05,80594.0,48.12441584061047,0,1,"[(0.622, 0.05)]",[80594.0],16,D,b
9,frog.ico    ,0.043,0.494,0.836,0.052,16135.0,172.49373698775267,0,1,"[(0.836, 0.052)]",[16135.0],16,D,b
10,GELD.ICO    ,0.063,0.263,0.132,0.082,115362.0,36.80413292009472,0,1,"[(0.132, 0.082)]",[115362.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.097,0.053,65917.0,100.27698888578574,0,1,"[(0.097, 0.053)]",[65917.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.854,0.069,49591.0,99.89465701427679,0,1,"[(0.854, 0.069)]",[49591.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.933,0.069,12508.0,147.23712846969002,0,1,"[(0.933, 0.069)]",[12508.0],17,DB,b
4,Chess.ico   ,0.673,0.773,0.637,0.061,105693.0,135.45281097120133,0,1,"[(0.637, 0.061)]",[105693.0],17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.309,0.074,18271.0,122.30682263276356,0,1,"[(0.309, 0.074)]",[18271.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.423,0.071,29463.0,47.58125050899776,0,1,"[(0.423, 0.071)]",[29463.0],17,DB,b
7,CIG01B.ICO  ,0.824,0.601,0.751,0.093,117651.0,97.51147265834929,0,1,"[(0.751, 0.093)]",[117651.0],17,DB,b
8,Cigar.ico   ,0.615,0.35,0.727,0.061,57006.0,58.88927321677522,0,1,"[(0.727, 0.061)]",[57006.0],17,DB,b
9,CLIP01.ICO  ,0.034,0.785,0.219,0.056,98121.0,142.90046396005857,0,1,"[(0.219, 0.056)]",[98121.0],17,DB,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.535,0.069,85939.0,81.85699311716488,0,1,"[(0.535, 0.069)]",[85939.0],17,DB,b
1,Chain.ico   ,0.16,0.577,0.81,0.055,61872.0,158.3948307237329,0,2,"[(0.83, 0.056), (0.81, 0.055)]","[59742.0, 61872.0]",18,D,b
2,Cheese.ico  ,0.409,0.349,0.303,0.063,79033.0,57.95218028685374,0,1,"[(0.303, 0.063)]",[79033.0],18,D,b
3,Cherry.ico  ,0.159,0.031,0.522,0.066,17648.0,69.2898506276352,0,1,"[(0.522, 0.066)]",[17648.0],18,D,b
4,Chess.ico   ,0.673,0.773,0.195,0.063,38898.0,162.623129966189,0,1,"[(0.195, 0.063)]",[38898.0],18,D,b
5,Chicken.ico ,0.8521739,0.4194529,0.922,0.075,23465.0,66.77722510408981,0,1,"[(0.922, 0.075)]",[23465.0],18,D,b
6,CHURC01B.ICO,0.206,0.196,0.713,0.036,28456.0,101.01301351806114,0,1,"[(0.713, 0.036)]",[28456.0],18,D,b
7,CIG01B.ICO  ,0.824,0.601,0.094,0.056,103951.0,173.0904171235369,0,1,"[(0.094, 0.056)]",[103951.0],18,D,b
8,Cigar.ico   ,0.615,0.35,0.607,0.026,52391.0,61.57876257282213,0,2,"[(0.618, 0.083), (0.607, 0.026)]","[49615.0, 52391.0]",18,D,b
9,CLIP01.ICO  ,0.034,0.785,0.025,0.037,84624.0,142.13028706085132,0,1,"[(0.025, 0.037)]",[84624.0],18,D,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.399,0.075,100505.0,107.09808543005603,0,1,"[(0.399, 0.075)]",[100505.0],18,D,b
1,JEEP.ICO    ,0.06666667,0.9118541,0.078,0.917,160670.0,2.364905932744536,0,2,"[(0.053, 0.02), (0.078, 0.917)]","[156708.0, 160670.0]",19,C,b
2,KAST.ICO    ,0.39,0.888,0.631,0.05,203716.0,165.67357212301545,0,2,"[(0.642, 0.034), (0.631, 0.05)]","[181097.0, 203716.0]",19,C,b
3,KETTLE.ICO  ,0.899,0.095,0.89,0.033,217067.0,11.903465881834585,0,1,"[(0.89, 0.033)]",[217067.0],19,C,b
4,Key.ico     ,0.735,0.07,0.235,0.078,272918.0,95.0121592218596,0,1,"[(0.235, 0.078)]",[272918.0],19,C,b
5,KLAVER.ICO  ,0.4869565,0.1762918,0.464,0.511,353696.0,63.74396080748034,0,1,"[(0.464, 0.511)]",[353696.0],19,C,b
6,KLOK.ICO    ,0.8318841,0.8996961,0.854,0.893,33736.0,4.390401285477437,0,1,"[(0.854, 0.893)]",[33736.0],19,C,b
7,Knife.ico   ,0.8347826,0.3647417,0.68,0.896,286371.0,105.13595269172941,0,1,"[(0.68, 0.896)]",[286371.0],19,C,b
8,Knight.ico  ,0.9449275,0.7173252,0.936,0.791,57756.0,14.100607024081238,0,1,"[(0.936, 0.791)]",[57756.0],19,C,b
9,KONIJN.ICO  ,0.1942029,0.668693,0.745,0.767,137708.0,106.3052481742482,0,1,"[(0.745, 0.767)]",[137708.0],19,C,b
10,KRAAN.ICO   ,0.1275362,0.07294833,0.87,0.162,398144.0,142.07918658998673,0,2,"[(0.901, 0.156), (0.87, 0.162)]","[245318.0, 398144.0]",19,C,b
