object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
1,Hat.ico     ,0.339,0.801,0.735,0.693,48498.0,77.98799907678104,0,1,"[(0.735, 0.693)]",[48498.0],0,P,a
2,HORLOGE.ICO ,0.512,0.532,0.39,0.442,13831.0,28.804902360535788,0,1,"[(0.39, 0.442)]",[13831.0],0,P,a
1,Hat.ico     ,0.381,0.357,0.468,0.203,7559.0,33.60637588315646,0,1,"[(0.468, 0.203)]",[7559.0],1,P,a
2,HORLOGE.ICO ,0.822,0.442,0.625,0.677,2963.0,58.26343106958257,0,1,"[(0.625, 0.677)]",[2963.0],1,P,a
1,Hat.ico     ,0.512,0.532,0.603,0.701,22064.0,36.469112958776485,0,1,"[(0.603, 0.701)]",[22064.0],2,P,a
2,HORLOGE.ICO ,0.339,0.801,0.508,0.274,15758.0,105.15259863645787,0,1,"[(0.508, 0.274)]",[15758.0],2,P,a
1,AARDAPP.ICO ,0.827,0.467,0.748,0.598,70523.0,29.065653269795938,0,1,"[(0.748, 0.598)]",[70523.0],3,B,a
2,AARDBEI.ICO ,0.1275362,0.7386018,0.757,0.192,102276.0,158.3964492600129,0,1,"[(0.757, 0.192)]",[102276.0],3,B,a
3,Alarm.ico   ,0.5971014,0.1337386,0.648,0.53,42583.0,75.90821366947263,0,1,"[(0.648, 0.53)]",[42583.0],3,B,a
4,Ambul.ico   ,0.055,0.279,0.606,0.244,21879.0,104.90099427555488,0,1,"[(0.606, 0.244)]",[21879.0],3,B,a
5,ANANAS.ICO  ,0.1304348,0.04255319,0.5,0.53,93165.0,116.2239224499449,0,1,"[(0.5, 0.53)]",[93165.0],3,B,a
6,Anchor.ico  ,0.9130435,0.09422492,0.274,0.315,54360.0,128.45998650696393,0,1,"[(0.274, 0.315)]",[54360.0],3,B,a
7,Ant.ico     ,0.7188406,0.674772,0.503,0.363,84325.0,72.04707419308711,0,1,"[(0.503, 0.363)]",[84325.0],3,B,a
8,Apple.ico   ,0.8898551,0.9300912,0.276,0.134,75969.0,191.00238767810086,0,1,"[(0.276, 0.134)]",[75969.0],3,B,a
9,AUTO.ICO    ,0.2550725,0.5349544,0.707,0.35,110423.0,92.77888817837558,0,1,"[(0.707, 0.35)]",[110423.0],3,B,a
10,Bag.ico     ,0.4405797,0.2826748,0.431,0.62,29630.0,64.1176279160216,0,1,"[(0.431, 0.62)]",[29630.0],3,B,a
1,AARDAPP.ICO ,0.4289855,0.325228,0.688,0.661,64426.0,80.57239995005997,0,1,"[(0.688, 0.661)]",[64426.0],4,NT,a
2,AARDBEI.ICO ,0.159,0.027,0.579,0.194,44010.0,85.87684728726363,0,1,"[(0.579, 0.194)]",[44010.0],4,NT,a
3,Alarm.ico   ,0.034,0.486,0.486,0.656,31593.0,91.75328005036113,0,1,"[(0.486, 0.656)]",[31593.0],4,NT,a
4,Ambul.ico   ,0.4869565,0.04863222,0.451,0.431,52744.0,72.97038718264459,0,1,"[(0.451, 0.431)]",[52744.0],4,NT,a
5,ANANAS.ICO  ,0.1594203,0.7294833,0.434,0.195,114178.0,114.1687233338377,0,1,"[(0.434, 0.195)]",[114178.0],4,NT,a
6,Anchor.ico  ,0.73,0.201,0.658,0.298,8382.0,22.9522831108367,0,1,"[(0.658, 0.298)]",[8382.0],4,NT,a
7,Ant.ico     ,0.217,0.948,0.397,0.288,87626.0,129.9799984613017,0,1,"[(0.397, 0.288)]",[87626.0],4,NT,a
8,Apple.ico   ,0.415,0.725,0.246,0.625,77399.0,37.31021441911048,0,1,"[(0.246, 0.625)]",[77399.0],4,NT,a
9,AUTO.ICO    ,0.8985507,0.9392097,0.522,0.759,100731.0,79.31583297027989,0,1,"[(0.522, 0.759)]",[100731.0],4,NT,a
10,Bag.ico     ,0.759,0.02,0.276,0.184,19752.0,96.91583203997168,0,1,"[(0.276, 0.184)]",[19752.0],4,NT,a
