object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
5,BOEK.ICO    ,0.3652174,0.7355623,0.451,0.716,124388.0,124388.0,16.717126050556804,55.50810755871798,0,1,"[(0.451, 0.716)]",[124388.0],8,DivRI,a
6,Bomb.ico    ,0.055,0.143,0.066,0.138,17210.0,17210.0,2.2957787349829673,2.2957787349829673,0,1,"[(0.066, 0.138)]",[17210.0],8,DivRI,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.088,0.408,114271.0,114271.0,33.544819130630856,33.544819130630856,0,1,"[(0.088, 0.408)]",[114271.0],8,DivRI,a
8,Boot.ico    ,0.7014493,0.4589666,0.06,0.797,74729.0,74729.0,137.7629435004073,18.5121101891817,0,1,"[(0.06, 0.797)]",[74729.0],8,DivRI,a
9,bottle.ico  ,0.3391304,0.2644377,0.903,0.048,41382.0,41382.0,114.75657173623979,46.11506239153044,0,1,"[(0.903, 0.048)]",[41382.0],8,DivRI,a
10,Bow.ico     ,0.5913044,0.9148936,0.476,0.064,67609.0,67609.0,163.14739451431504,27.57396520505441,0,1,"[(0.476, 0.064)]",[67609.0],8,DivRI,a
1,Calcul.ico  ,0.603,0.239,0.454,0.143,27799.0,27799.0,33.67719851769146,33.67719851769146,0,1,"[(0.454, 0.143)]",[27799.0],9,B,a
2,Camel.ico   ,0.679,0.674,0.841,0.566,111202.0,111202.0,36.99295608626053,36.99295608626053,0,1,"[(0.841, 0.566)]",[111202.0],9,B,a
3,Camera.ico  ,0.278,0.346,0.135,0.557,119353.0,119353.0,48.42950546929011,33.38868221418749,0,1,"[(0.135, 0.557)]",[119353.0],9,B,a
4,Candle.ico  ,0.2318841,0.09118541,0.866,0.124,14842.0,14842.0,120.6432334090204,26.39081735155961,0,1,"[(0.866, 0.124)]",[14842.0],9,B,a
5,Cap.ico     ,0.684058,0.9392097,0.451,0.721,132444.0,132444.0,60.66075596153621,60.66075596153621,0,1,"[(0.451, 0.721)]",[132444.0],9,B,a
6,Cards.ico   ,0.8231884,0.4650456,0.462,0.565,96459.0,96459.0,71.2051312736555,22.433216862913618,0,1,"[(0.462, 0.565)]",[96459.0],9,B,a
7,Carrot.ico  ,0.2753623,0.8054711,0.453,0.33,61234.0,61234.0,96.43841501296903,54.221440472876125,0,1,"[(0.453, 0.33)]",[61234.0],9,B,a
8,Caterp.ico  ,0.885,0.221,0.879,0.361,82370.0,82370.0,26.6244173645171,18.780228965590382,0,1,"[(0.879, 0.361)]",[82370.0],9,B,a
9,CD.ico      ,0.094,0.557,0.108,0.154,43430.0,43430.0,76.61618954241982,36.18839178521202,0,1,"[(0.108, 0.154)]",[43430.0],9,B,a
10,Eagle.ico   ,0.4637681,0.5896657,0.135,0.371,67578.0,67578.0,75.02068904522945,4.698508052670552,0,1,"[(0.135, 0.371)]",[67578.0],9,B,a
1,Calcul.ico  ,0.2927536,0.212766,0.431,0.211,37396.0,37396.0,26.268959055688825,37.94483424485414,0,1,"[(0.431, 0.211)]",[37396.0],10,NT,a
2,Camel.ico   ,0.6289855,0.08510638,0.873,0.12,21096.0,21096.0,46.83437986632314,44.57817144956771,0,1,"[(0.873, 0.12)]",[21096.0],10,NT,a
3,Camera.ico  ,0.3681159,0.556231,0.445,0.484,62470.0,62470.0,20.04340807339264,20.04340807339264,0,1,"[(0.445, 0.484)]",[62470.0],10,NT,a
4,Candle.ico  ,0.2637681,0.8632219,0.096,0.247,14567.0,14567.0,121.34375926087687,37.35086023750513,0,1,"[(0.096, 0.247)]",[14567.0],10,NT,a
5,Cap.ico     ,0.581,0.461,0.445,0.664,106644.0,106644.0,46.425752551789614,7.734190326078102,0,1,"[(0.445, 0.664)]",[106644.0],10,NT,a
6,Cards.ico   ,0.8550724,0.2218845,0.843,0.636,110392.0,110392.0,78.71537197759126,19.65545195538788,0,1,"[(0.843, 0.636)]",[110392.0],10,NT,a
