object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
1,Hat.ico     ,0.339,0.801,0.295,0.877,9961.0,16.68541878407611,0,1,"[(0.295, 0.877)]",[9961.0],0,P,a
2,HORLOGE.ICO ,0.512,0.532,0.432,0.686,17162.0,32.9725279588933,0,1,"[(0.432, 0.686)]",[17162.0],0,P,a
1,Hat.ico     ,0.381,0.357,0.24,0.262,7513.0,32.303352767166444,0,1,"[(0.24, 0.262)]",[7513.0],1,P,a
2,HORLOGE.ICO ,0.822,0.442,0.609,0.445,14608.0,40.474013885454944,0,1,"[(0.609, 0.445)]",[14608.0],1,P,a
1,Hat.ico     ,0.512,0.532,0.27,0.863,20410.0,77.90579246756944,0,1,"[(0.27, 0.863)]",[20410.0],2,P,a
2,HORLOGE.ICO ,0.339,0.801,0.372,0.648,25128.0,29.738490210499933,0,1,"[(0.372, 0.648)]",[25128.0],2,P,a
1,AARDAPP.ICO ,0.827,0.467,0.792,0.415,57759.0,11.909529797603263,0,2,"[(0.761, 0.601), (0.792, 0.415)]","[51387.0, 57759.0]",3,B,a
2,AARDBEI.ICO ,0.1275362,0.7386018,0.083,0.756,104053.0,9.084643862026072,0,1,"[(0.083, 0.756)]",[104053.0],3,B,a
3,Alarm.ico   ,0.5971014,0.1337386,0.551,0.262,115708.0,25.896049154462,0,1,"[(0.551, 0.262)]",[115708.0],3,B,a
4,Ambul.ico   ,0.055,0.279,0.099,0.281,41379.0,8.368631907307192,0,1,"[(0.099, 0.281)]",[41379.0],3,B,a
5,ANANAS.ICO  ,0.1304348,0.04255319,0.037,0.072,26148.0,18.613384178456133,0,1,"[(0.037, 0.072)]",[26148.0],3,B,a
6,Anchor.ico  ,0.9130435,0.09422492,0.933,0.074,32338.0,5.398505816738194,0,1,"[(0.933, 0.074)]",[32338.0],3,B,a
7,Ant.ico     ,0.7188406,0.674772,0.577,0.743,72236.0,29.90543011067048,0,1,"[(0.577, 0.743)]",[72236.0],3,B,a
8,Apple.ico   ,0.8898551,0.9300912,0.617,0.121,128164.0,162.23357533518006,0,1,"[(0.617, 0.121)]",[128164.0],3,B,a
9,AUTO.ICO    ,0.2550725,0.5349544,0.287,0.374,83227.0,31.177190336775404,0,1,"[(0.287, 0.374)]",[83227.0],3,B,a
10,Bag.ico     ,0.4405797,0.2826748,0.385,0.48,13292.0,38.95061986178644,0,1,"[(0.385, 0.48)]",[13292.0],3,B,a
1,AARDAPP.ICO ,0.4289855,0.325228,0.617,0.631,39750.0,68.20072911496199,0,1,"[(0.617, 0.631)]",[39750.0],4,NT,a
2,AARDBEI.ICO ,0.159,0.027,0.277,0.663,87961.0,122.90224570771684,0,1,"[(0.277, 0.663)]",[87961.0],4,NT,a
3,Alarm.ico   ,0.034,0.486,0.101,0.347,79425.0,29.317929667696525,0,1,"[(0.101, 0.347)]",[79425.0],4,NT,a
4,Ambul.ico   ,0.4869565,0.04863222,0.246,0.408,128599.0,82.20771877760056,0,1,"[(0.246, 0.408)]",[128599.0],4,NT,a
5,ANANAS.ICO  ,0.1594203,0.7294833,0.083,0.56,51109.0,35.32398490315577,0,1,"[(0.083, 0.56)]",[51109.0],4,NT,a
6,Anchor.ico  ,0.73,0.201,0.598,0.353,73705.0,38.24997777777131,0,1,"[(0.598, 0.353)]",[73705.0],4,NT,a
7,Ant.ico     ,0.217,0.948,0.476,0.712,25816.0,66.57514325932765,0,1,"[(0.476, 0.712)]",[25816.0],4,NT,a
8,Apple.ico   ,0.415,0.725,0.753,0.334,115721.0,98.19985997953357,0,1,"[(0.753, 0.334)]",[115721.0],4,NT,a
9,AUTO.ICO    ,0.8985507,0.9392097,0.14,0.472,109076.0,169.26900148470583,0,1,"[(0.14, 0.472)]",[109076.0],4,NT,a
10,Bag.ico     ,0.759,0.02,0.301,0.492,99462.0,124.95992477590566,0,1,"[(0.301, 0.492)]",[99462.0],4,NT,a
