object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
1,Hat.ico     ,0.339,0.801,0.678,0.301,4647.0,114.77651371251874,0,1,"[(0.678, 0.301)]",[4647.0],0,P,a
2,HORLOGE.ICO ,0.512,0.532,0.17,0.296,30846.0,78.9495155146629,0,2,"[(-1.0, -1.0), (0.17, 0.296)]","[18790.0, 30846.0]",0,P,a
1,Hat.ico     ,0.381,0.357,0.222,0.221,91682.0,39.75361241447121,0,6,"[(-1.0, -1.0), (-1.0, -1.0), (-1.0, -1.0), (0.251, 0.24), (0.609, 0.243), (0.222, 0.221)]","[9748.0, 23288.0, 30787.0, 49887.0, 77666.0, 91682.0]",1,P,a
2,HORLOGE.ICO ,0.822,0.442,0.806,0.217,83779.0,42.85795258758869,0,1,"[(0.806, 0.217)]",[83779.0],1,P,a
1,Hat.ico     ,0.512,0.532,0.254,0.143,11735.0,88.68849136161919,0,1,"[(0.254, 0.143)]",[11735.0],2,P,a
2,HORLOGE.ICO ,0.339,0.801,0.813,0.383,18545.0,120.0763923508697,0,1,"[(0.813, 0.383)]",[18545.0],2,P,a
1,AARDAPP.ICO ,0.827,0.467,0.66,0.511,22935.0,32.812840474424014,0,1,"[(0.66, 0.511)]",[22935.0],3,B,a
2,AARDBEI.ICO ,0.1275362,0.7386018,0.132,0.38,14103.0,68.13962041793194,0,1,"[(0.132, 0.38)]",[14103.0],3,B,a
3,Alarm.ico   ,0.5971014,0.1337386,0.874,0.202,33839.0,54.18580596586446,0,1,"[(0.874, 0.202)]",[33839.0],3,B,a
4,Ambul.ico   ,0.055,0.279,0.132,0.211,7055.0,19.51828117432476,0,1,"[(0.132, 0.211)]",[7055.0],3,B,a
5,ANANAS.ICO  ,0.1304348,0.04255319,0.664,0.664,27391.0,155.62472607911252,0,1,"[(0.664, 0.664)]",[27391.0],3,B,a
6,Anchor.ico  ,0.9130435,0.09422492,0.123,0.841,38575.0,206.55383619590646,0,1,"[(0.123, 0.841)]",[38575.0],3,B,a
7,Ant.ico     ,0.7188406,0.674772,0.116,0.642,49232.0,114.70883848694571,0,1,"[(0.116, 0.642)]",[49232.0],3,B,a
8,Apple.ico   ,0.8898551,0.9300912,0.408,0.205,10935.0,165.4136972691668,0,1,"[(0.408, 0.205)]",[10935.0],3,B,a
9,AUTO.ICO    ,0.2550725,0.5349544,0.415,0.378,16959.0,42.57504845065384,0,1,"[(0.415, 0.378)]",[16959.0],3,B,a
10,Bag.ico     ,0.4405797,0.2826748,0.653,0.371,19631.0,43.70979827838826,0,1,"[(0.653, 0.371)]",[19631.0],3,B,a
1,AARDAPP.ICO ,0.4289855,0.325228,0.052,0.202,22373.0,75.35678987133426,0,1,"[(0.052, 0.202)]",[22373.0],4,NT,a
2,AARDBEI.ICO ,0.159,0.027,0.055,0.09,5229.0,23.102781217853405,0,1,"[(0.055, 0.09)]",[5229.0],4,NT,a
