object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
7,Carrot.ico  ,0.2753623,0.8054711,0.53,0.667,47106.0,55.072018276559014,0,1,"[(0.53, 0.667)]",[47106.0],11,SimRI,a
8,Caterp.ico  ,0.8231884,0.4650456,0.134,0.429,19450.0,131.12477145321748,0,1,"[(0.134, 0.429)]",[19450.0],11,SimRI,a
9,CD.ico      ,0.603,0.239,0.153,0.176,35464.0,86.33383403973207,0,1,"[(0.153, 0.176)]",[35464.0],11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.159,0.677,38127.0,60.2365551629657,0,1,"[(0.159, 0.677)]",[38127.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.525,0.708,29785.0,94.7254332267739,0,1,"[(0.525, 0.708)]",[29785.0],12,B,a
2,Clock.ico   ,0.136,0.728,0.131,0.146,8085.0,110.58408068072004,0,1,"[(0.131, 0.146)]",[8085.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.192,0.8,37864.0,152.3422777747657,0,1,"[(0.192, 0.8)]",[37864.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.162,0.562,27042.0,48.64040580767337,0,1,"[(0.162, 0.562)]",[27042.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.775,0.42,21927.0,103.75951264501734,0,1,"[(0.775, 0.42)]",[21927.0],12,B,a
6,crab.ico    ,0.773913,0.7203647,0.413,0.336,13830.0,100.17783399495492,0,1,"[(0.413, 0.336)]",[13830.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.63,0.17,10119.0,121.55609961293418,0,1,"[(0.63, 0.17)]",[10119.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.096,0.366,19022.0,123.93330610116803,0,1,"[(0.096, 0.366)]",[19022.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.767,0.612,34555.0,41.83323267325632,0,1,"[(0.767, 0.612)]",[34555.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.405,0.116,4312.0,11.663504834451649,0,1,"[(0.405, 0.116)]",[4312.0],12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.096,0.966,8478.0,11.502140439249015,0,1,"[(0.096, 0.966)]",[8478.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.555,0.775,37680.0,65.59997737197516,0,1,"[(0.555, 0.775)]",[37680.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.862,0.39,21384.0,44.492872462901296,0,1,"[(0.862, 0.39)]",[21384.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.814,0.669,33012.0,36.67049222467568,0,1,"[(0.814, 0.669)]",[33012.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.129,0.784,4925.0,95.55016692816396,0,1,"[(0.129, 0.784)]",[4925.0],13,NT,a
6,Dice.ico    ,0.963,0.694,0.146,0.211,11743.0,180.32771778071168,0,1,"[(0.146, 0.211)]",[11743.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.78,0.266,18170.0,24.949720578584866,0,1,"[(0.78, 0.266)]",[18170.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.563,0.293,14716.0,129.94615963400517,0,1,"[(0.563, 0.293)]",[14716.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.342,0.33,24301.0,44.6255352588449,0,1,"[(0.342, 0.33)]",[24301.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.522,0.549,28024.0,52.74526720056418,0,1,"[(0.522, 0.549)]",[28024.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.184,0.402,34517.0,107.70570272738578,0,1,"[(0.184, 0.402)]",[34517.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.041,0.159,29875.0,109.60645327716793,0,1,"[(0.041, 0.159)]",[29875.0],14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.464,0.437,38963.0,67.76030445152881,0,1,"[(0.464, 0.437)]",[38963.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.131,0.71,48797.0,64.86784898125684,0,1,"[(0.131, 0.71)]",[48797.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.83,0.505,44893.0,105.75023780791943,0,1,"[(0.83, 0.505)]",[44893.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.746,0.208,27021.0,97.49364923747981,0,1,"[(0.746, 0.208)]",[27021.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.476,0.792,52040.0,107.71071744463305,0,1,"[(0.476, 0.792)]",[52040.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.854,0.795,57721.0,64.33289957918738,0,2,"[(0.956, 0.006), (0.854, 0.795)]","[53756.0, 57721.0]",14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.637,0.492,41553.0,53.60069066621064,0,1,"[(0.637, 0.492)]",[41553.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.538,0.156,22446.0,14.72462601098164,0,1,"[(0.538, 0.156)]",[22446.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.901,0.898,44547.0,159.44441821525143,0,1,"[(0.901, 0.898)]",[44547.0],15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.862,0.219,36001.0,73.81631943115237,0,1,"[(0.862, 0.219)]",[36001.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.322,0.12,17690.0,131.54725158664473,0,1,"[(0.322, 0.12)]",[17690.0],15,DB,b
4,Bed.ico     ,0.963,0.298,0.895,0.053,7624.0,48.30971848396552,0,1,"[(0.895, 0.053)]",[7624.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.075,0.814,40921.0,117.26346615984615,0,2,"[(-1.0, -1.0), (0.075, 0.814)]","[38468.0, 40921.0]",15,DB,b
6,Beetle.ico  ,0.293,0.425,0.524,0.148,21309.0,68.52918356437644,0,1,"[(0.524, 0.148)]",[21309.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.35,0.397,31712.0,84.74191701867501,0,1,"[(0.35, 0.397)]",[31712.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.094,0.093,11125.0,72.64587324824446,0,1,"[(0.094, 0.093)]",[11125.0],15,DB,b
9,frog.ico    ,0.043,0.494,0.468,0.765,48143.0,95.76942413944025,0,2,"[(-1.0, -1.0), (0.468, 0.765)]","[46683.0, 48143.0]",15,DB,b
10,GELD.ICO    ,0.063,0.263,0.053,0.347,24439.0,16.07269734674301,0,1,"[(0.053, 0.347)]",[24439.0],15,DB,b
1,Bal.ico     ,0.62,0.042,0.031,0.666,30223.0,163.0347254421585,0,1,"[(0.031, 0.666)]",[30223.0],16,D,b
2,BALLON.ICO  ,0.449,0.235,0.345,0.154,11200.0,25.046151400963787,0,1,"[(0.345, 0.154)]",[11200.0],16,D,b
3,BANAAN.ICO  ,0.963,0.298,0.944,0.134,17873.0,31.368418831684835,0,1,"[(0.944, 0.134)]",[17873.0],16,D,b
4,Bed.ico     ,0.293,0.425,0.914,0.277,22956.0,121.2945773726097,0,1,"[(0.914, 0.277)]",[22956.0],16,D,b
5,BEERTJE.ICO ,0.177,0.797,0.432,0.628,34192.0,58.12447505139295,0,1,"[(0.432, 0.628)]",[34192.0],16,D,b
6,Beetle.ico  ,0.043,0.494,0.617,0.866,41648.0,129.9605555543681,0,1,"[(0.617, 0.866)]",[41648.0],16,D,b
7,BEKER.ICO   ,0.6811594,0.9300912,0.759,0.675,37592.0,50.67363736363692,0,1,"[(0.759, 0.675)]",[37592.0],16,D,b
8,BEL.ICO     ,0.063,0.263,0.08,0.113,6718.0,28.682449337530436,0,1,"[(0.08, 0.113)]",[6718.0],16,D,b
9,frog.ico    ,0.9072464,0.6048632,0.415,0.331,13823.0,107.02711478705723,0,1,"[(0.415, 0.331)]",[13823.0],16,D,b
10,GELD.ICO    ,0.065,0.971,0.083,0.427,26728.0,103.41656540419433,0,1,"[(0.083, 0.427)]",[26728.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.795,0.15,44751.0,145.39085046865912,0,1,"[(0.795, 0.15)]",[44751.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.072,0.551,24016.0,74.65162623814702,0,1,"[(0.072, 0.551)]",[24016.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.374,0.344,12916.0,72.14848161950464,0,1,"[(0.374, 0.344)]",[12916.0],17,DB,b
4,Chess.ico   ,0.673,0.773,0.333,0.615,27907.0,71.23454499047496,0,1,"[(0.333, 0.615)]",[27907.0],17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.791,0.637,31651.0,42.9370518552716,0,1,"[(0.791, 0.637)]",[31651.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.085,0.191,7978.0,23.00961972740966,0,1,"[(0.085, 0.191)]",[7978.0],17,DB,b
7,CIG01B.ICO  ,0.824,0.601,0.794,0.854,41250.0,48.406765023083295,0,1,"[(0.794, 0.854)]",[41250.0],17,DB,b
8,Cigar.ico   ,0.615,0.35,0.476,0.173,48039.0,42.760554252722216,0,1,"[(0.476, 0.173)]",[48039.0],17,DB,b
9,CLIP01.ICO  ,0.034,0.785,0.551,0.824,35382.0,98.50909095103863,0,1,"[(0.551, 0.824)]",[35382.0],17,DB,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.696,0.408,19579.0,68.59610740256024,0,1,"[(0.696, 0.408)]",[19579.0],17,DB,b
1,Chain.ico   ,0.16,0.577,0.857,0.127,16918.0,157.63234090756882,0,1,"[(0.857, 0.127)]",[16918.0],18,D,b
2,Cheese.ico  ,0.409,0.349,0.516,0.543,38208.0,42.094756205494306,0,1,"[(0.516, 0.543)]",[38208.0],18,D,b
3,Cherry.ico  ,0.159,0.031,0.071,0.156,20515.0,29.045152779766884,0,1,"[(0.071, 0.156)]",[20515.0],18,D,b
4,Chess.ico   ,0.673,0.773,0.055,0.506,24421.0,127.91008287074166,0,1,"[(0.055, 0.506)]",[24421.0],18,D,b
5,Chicken.ico ,0.8521739,0.4194529,0.781,0.805,40621.0,74.4917021015246,0,1,"[(0.781, 0.805)]",[40621.0],18,D,b
6,CHURC01B.ICO,0.206,0.196,0.453,0.151,34683.0,47.702488404694364,0,1,"[(0.453, 0.151)]",[34683.0],18,D,b
7,CIG01B.ICO  ,0.824,0.601,0.445,0.288,9044.0,93.39229625616879,0,1,"[(0.445, 0.288)]",[9044.0],18,D,b
8,Cigar.ico   ,0.615,0.35,0.675,0.306,13412.0,14.136817180681094,0,1,"[(0.675, 0.306)]",[13412.0],18,D,b
9,CLIP01.ICO  ,0.034,0.785,0.265,0.622,27187.0,53.716598924354855,0,1,"[(0.265, 0.622)]",[27187.0],18,D,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.849,0.356,30791.0,42.79990193030328,0,1,"[(0.849, 0.356)]",[30791.0],18,D,b
1,JEEP.ICO    ,0.06666667,0.9118541,0.067,0.92,84421.0,1.549016244178967,0,1,"[(0.067, 0.92)]",[84421.0],19,C,b
2,KAST.ICO    ,0.39,0.888,0.348,0.903,99261.0,8.473659185971556,0,1,"[(0.348, 0.903)]",[99261.0],19,C,b
3,KETTLE.ICO  ,0.899,0.095,0.907,0.083,37934.0,2.740218969352632,0,1,"[(0.907, 0.083)]",[37934.0],19,C,b
4,Key.ico     ,0.735,0.07,0.753,0.036,54803.0,7.309445943435114,0,2,"[(0.783, 0.107), (0.753, 0.036)]","[42838.0, 54803.0]",19,C,b
5,KLAVER.ICO  ,0.4869565,0.1762918,0.514,0.157,104095.0,6.311674283863909,0,1,"[(0.514, 0.157)]",[104095.0],19,C,b
6,KLOK.ICO    ,0.8318841,0.8996961,0.791,0.904,93482.0,7.810902514275924,0,1,"[(0.791, 0.904)]",[93482.0],19,C,b
7,Knife.ico   ,0.8347826,0.3647417,0.907,0.435,76806.0,19.143460896545456,0,1,"[(0.907, 0.435)]",[76806.0],19,C,b
8,Knight.ico  ,0.9449275,0.7173252,0.93,0.732,71759.0,3.9772224488415238,0,1,"[(0.93, 0.732)]",[71759.0],19,C,b
9,KONIJN.ICO  ,0.1942029,0.668693,0.191,0.696,66408.0,5.223897252866,0,1,"[(0.191, 0.696)]",[66408.0],19,C,b
10,KRAAN.ICO   ,0.1275362,0.07294833,0.086,0.11,20049.0,10.575479468291887,0,1,"[(0.086, 0.11)]",[20049.0],19,C,b
