object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
2,Camel.ico   ,0.6289855,0.08510638,0.071,0.06,20651.0,20651.0,106.12450782841378,106.12450782841378,0,1,"[(0.071, 0.06)]",[20651.0],10,NT,a
3,Camera.ico  ,0.3681159,0.556231,0.382,0.408,23932.0,23932.0,28.287163752072097,28.287163752072097,0,1,"[(0.382, 0.408)]",[23932.0],10,NT,a
4,Candle.ico  ,0.2637681,0.8632219,0.154,0.847,29258.0,29258.0,21.082454980424888,21.082454980424888,0,1,"[(0.154, 0.847)]",[29258.0],10,NT,a
5,Cap.ico     ,0.581,0.461,0.519,0.903,14114.0,14114.0,84.80217450042186,45.94465583721353,0,1,"[(0.519, 0.903)]",[14114.0],10,NT,a
6,Cards.ico   ,0.8550724,0.2218845,0.816,0.404,15937.0,15937.0,35.38935928963056,16.74985191130241,0,1,"[(0.816, 0.404)]",[15937.0],10,NT,a
7,Carrot.ico  ,0.8869565,0.8449848,0.893,0.887,9813.0,9813.0,8.065048873427184,8.065048873427184,0,1,"[(0.893, 0.887)]",[9813.0],10,NT,a
8,Caterp.ico  ,0.567,0.695,0.751,0.77,32074.0,32074.0,37.752670104245624,40.55865875494407,0,1,"[(0.751, 0.77)]",[32074.0],10,NT,a
9,CD.ico      ,0.074,0.421,0.115,0.54,4192.0,4192.0,23.91435133972905,23.91435133972905,0,1,"[(0.115, 0.54)]",[4192.0],10,NT,a
10,Eagle.ico   ,0.878,0.575,0.862,0.134,41759.0,35288.0,83.84512925626628,44.2149228202425,0,2,"[(0.713, 0.532), (0.862, 0.134)]","[35288.0, 41759.0]",10,NT,a
1,Calcul.ico  ,0.679,0.674,0.312,0.244,11378.0,11378.0,107.4111861027519,27.571612212563842,0,1,"[(0.312, 0.244)]",[11378.0],11,SimRI,a
2,Camel.ico   ,0.278,0.346,0.11,0.877,28692.0,28692.0,105.81908381761771,28.49366596280653,0,1,"[(0.11, 0.877)]",[28692.0],11,SimRI,a
3,Camera.ico  ,0.2318841,0.09118541,0.427,0.363,9580.0,9580.0,63.572928407344726,32.78304308973435,0,1,"[(0.427, 0.363)]",[9580.0],11,SimRI,a
4,Candle.ico  ,0.684058,0.9392097,0.265,0.618,32161.0,32161.0,100.32023007571829,45.962336239850245,0,1,"[(0.265, 0.618)]",[32161.0],11,SimRI,a
5,Cap.ico     ,0.885,0.221,0.473,0.821,20643.0,20643.0,138.28867777226014,28.500000000000004,0,1,"[(0.473, 0.821)]",[20643.0],11,SimRI,a
6,Cards.ico   ,0.094,0.557,0.787,0.323,12898.0,12898.0,138.97366836922743,15.636665245505528,0,1,"[(0.787, 0.323)]",[12898.0],11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.802,0.751,14326.0,14326.0,100.59497342041325,34.2322182169612,0,1,"[(0.802, 0.751)]",[14326.0],11,SimRI,a
8,Caterp.ico  ,0.8231884,0.4650456,0.678,0.124,26364.0,26364.0,70.42615279240029,27.85075501918237,0,1,"[(0.678, 0.124)]",[26364.0],11,SimRI,a
9,CD.ico      ,0.603,0.239,0.101,0.475,6135.0,6135.0,105.39435468752585,26.086107413717368,0,1,"[(0.101, 0.475)]",[6135.0],11,SimRI,a
