object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
3,BRIEF.ICO   ,0.08405797,0.05775076,0.088,0.145,22607.0,22607.0,16.59426703014194,16.59426703014194,0,1,"[(0.088, 0.145)]",[22607.0],7,NT,a
4,BRIL.ICO    ,0.929,0.689,0.879,0.626,27343.0,27343.0,15.281717835374396,15.281717835374396,0,1,"[(0.879, 0.626)]",[27343.0],7,NT,a
5,BTRHAM.ICO  ,0.37,0.394,0.517,0.528,41826.0,41826.0,37.79281016278097,37.79281016278097,0,1,"[(0.517, 0.528)]",[41826.0],7,NT,a
6,Bus.ico     ,0.249,0.921,0.715,0.893,19217.0,19217.0,88.69968432863783,7.419737192111318,0,1,"[(0.715, 0.893)]",[19217.0],7,NT,a
7,Butterf.ico ,0.109,0.822,0.287,0.912,13918.0,5139.0,37.89726111475604,115.92756229646166,0,3,"[(-1.0, -1.0), (-1.0, -1.0), (0.287, 0.912)]","[5139.0, 10589.0, 13918.0]",7,NT,a
8,Cactus.ico  ,0.897,0.157,0.903,0.096,36601.0,36601.0,11.645930619748684,11.645930619748684,0,1,"[(0.903, 0.096)]",[36601.0],7,NT,a
9,CADEAU.ICO  ,0.1507246,0.2462006,0.893,0.3,30905.0,30905.0,141.40227696316379,35.10663624683048,0,1,"[(0.893, 0.3)]",[30905.0],7,NT,a
10,Cake.ico    ,0.477,0.03,0.088,0.42,39254.0,39254.0,104.65896091591968,94.22850736374848,0,1,"[(0.088, 0.42)]",[39254.0],7,NT,a
1,Bike.ico    ,0.149,0.929,0.833,0.877,19080.0,19080.0,130.33501448191117,22.1551732107876,0,1,"[(0.833, 0.877)]",[19080.0],8,DivRI,a
2,black.ico   ,0.3246377,0.8844985,0.475,0.832,13819.0,13819.0,30.260095618880552,30.260095618880552,0,1,"[(0.475, 0.832)]",[13819.0],8,DivRI,a
3,BLAD.ICO    ,0.868,0.526,0.091,0.486,21268.0,21268.0,147.82549475648645,38.23676241524641,0,1,"[(0.091, 0.486)]",[21268.0],8,DivRI,a
4,BLUSSER.ICO ,0.634,0.148,0.701,0.176,34474.0,34474.0,13.796930818120375,13.796930818120375,0,1,"[(0.701, 0.176)]",[34474.0],8,DivRI,a
5,BOEK.ICO    ,0.3652174,0.7355623,0.904,0.328,15390.0,15390.0,128.35814440786453,49.9714833665182,0,1,"[(0.904, 0.328)]",[15390.0],8,DivRI,a
