object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
2,Camel.ico   ,0.679,0.674,0.363,0.571,17780.0,63.1489231895525,0,1,"[(0.363, 0.571)]",[17780.0],9,B,a
3,Camera.ico  ,0.278,0.346,0.314,0.298,4440.0,11.399999999999995,0,1,"[(0.314, 0.298)]",[4440.0],9,B,a
4,Candle.ico  ,0.2318841,0.09118541,0.085,0.091,8304.0,27.90800123386445,0,1,"[(0.085, 0.091)]",[8304.0],9,B,a
5,Cap.ico     ,0.684058,0.9392097,0.811,0.941,12101.0,24.121378547360205,0,1,"[(0.811, 0.941)]",[12101.0],9,B,a
6,Cards.ico   ,0.8231884,0.4650456,0.756,0.503,19018.0,14.661818250766588,0,1,"[(0.756, 0.503)]",[19018.0],9,B,a
7,Carrot.ico  ,0.2753623,0.8054711,0.17,0.846,13728.0,21.44880874253043,0,1,"[(0.17, 0.846)]",[13728.0],9,B,a
8,Caterp.ico  ,0.885,0.221,0.877,0.176,37764.0,8.684060110340097,0,2,"[(0.942, 0.304), (0.877, 0.176)]","[9720.0, 37764.0]",9,B,a
9,CD.ico      ,0.094,0.557,0.075,0.427,2696.0,24.96241374546942,0,1,"[(0.075, 0.427)]",[2696.0],9,B,a
10,Eagle.ico   ,0.4637681,0.5896657,0.503,0.759,25097.0,33.02572060593092,0,1,"[(0.503, 0.759)]",[25097.0],9,B,a
1,Calcul.ico  ,0.2927536,0.212766,0.356,0.328,35657.0,24.97541281879953,0,2,"[(0.255, 0.366), (0.356, 0.328)]","[8186.0, 35657.0]",10,NT,a
2,Camel.ico   ,0.6289855,0.08510638,0.9,0.595,28004.0,109.71416089850504,0,1,"[(0.9, 0.595)]",[28004.0],10,NT,a
3,Camera.ico  ,0.3681159,0.556231,0.255,0.579,6825.0,21.92309728109924,0,1,"[(0.255, 0.579)]",[6825.0],10,NT,a
4,Candle.ico  ,0.2637681,0.8632219,0.213,0.888,32014.0,10.733493710886595,0,2,"[(0.148, 0.832), (0.213, 0.888)]","[14185.0, 32014.0]",10,NT,a
5,Cap.ico     ,0.581,0.461,0.192,0.129,23566.0,97.16879385893394,0,1,"[(0.192, 0.129)]",[23566.0],10,NT,a
6,Cards.ico   ,0.8550724,0.2218845,0.866,0.216,16650.0,2.358142517016526,0,1,"[(0.866, 0.216)]",[16650.0],10,NT,a
7,Carrot.ico  ,0.8869565,0.8449848,0.822,0.844,9850.0,12.343153313103153,0,1,"[(0.822, 0.844)]",[9850.0],10,NT,a
8,Caterp.ico  ,0.567,0.695,0.614,0.598,15323.0,20.479497064137096,0,2,"[(0.241, 0.784), (0.614, 0.598)]","[12566.0, 15323.0]",10,NT,a
9,CD.ico      ,0.074,0.421,0.097,0.468,38440.0,9.941921343482866,0,2,"[(0.115, 0.532), (0.097, 0.468)]","[2826.0, 38440.0]",10,NT,a
10,Eagle.ico   ,0.878,0.575,0.595,0.344,25132.0,69.40853693890976,0,1,"[(0.595, 0.344)]",[25132.0],10,NT,a
1,Calcul.ico  ,0.603,0.239,0.366,0.246,29039.0,45.049637068460385,0,2,"[(0.317, 0.263), (0.366, 0.246)]","[8900.0, 29039.0]",11,SimRI,a
2,Camel.ico   ,0.679,0.674,0.636,0.562,23446.0,22.79445765970316,0,1,"[(0.636, 0.562)]",[23446.0],11,SimRI,a
3,Camera.ico  ,0.278,0.346,0.151,0.258,10174.0,29.356690889812494,0,2,"[(-1.0, -1.0), (0.151, 0.258)]","[5234.0, 10174.0]",11,SimRI,a
4,Candle.ico  ,0.2318841,0.09118541,0.064,0.058,14252.0,32.51518050319542,0,1,"[(0.064, 0.058)]",[14252.0],11,SimRI,a
5,Cap.ico     ,0.684058,0.9392097,0.044,0.631,30814.0,134.9759067301459,0,1,"[(0.044, 0.631)]",[30814.0],11,SimRI,a
6,Cards.ico   ,0.8231884,0.4650456,0.772,0.105,26948.0,69.0965731284737,0,2,"[(0.682, 0.217), (0.772, 0.105)]","[25301.0, 26948.0]",11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.295,0.898,17542.0,17.97206835992035,0,1,"[(0.295, 0.898)]",[17542.0],11,SimRI,a
8,Caterp.ico  ,0.885,0.221,0.836,0.416,26165.0,38.2018140930506,0,2,"[(0.855, 0.206), (0.836, 0.416)]","[19916.0, 26165.0]",11,SimRI,a
9,CD.ico      ,0.094,0.557,0.083,0.385,11707.0,32.74676319882624,0,1,"[(0.083, 0.385)]",[11707.0],11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.835,0.846,22326.0,85.71514644052712,0,1,"[(0.835, 0.846)]",[22326.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.138,0.942,10429.0,8.838574545705889,0,1,"[(0.138, 0.942)]",[10429.0],12,B,a
2,Clock.ico   ,0.136,0.728,0.881,0.634,29516.0,142.67228918048522,0,1,"[(0.881, 0.634)]",[29516.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.729,0.224,3951.0,4.131405809633807,0,1,"[(0.729, 0.224)]",[3951.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.424,0.484,13141.0,7.029853003807757,0,1,"[(0.424, 0.484)]",[13141.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.322,0.549,21455.0,30.87371282938787,0,2,"[(-1.0, -1.0), (0.322, 0.549)]","[16929.0, 21455.0]",12,B,a
6,crab.ico    ,0.773913,0.7203647,0.243,0.688,26151.0,101.06072805121062,0,1,"[(0.243, 0.688)]",[26151.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.061,0.489,14573.0,12.510040781611274,0,1,"[(0.061, 0.489)]",[14573.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.626,0.814,23639.0,21.66594926805216,0,1,"[(0.626, 0.814)]",[23639.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.857,0.328,8223.0,25.71753313004185,0,1,"[(0.857, 0.328)]",[8223.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.268,0.094,32435.0,37.95451780227588,0,2,"[(0.17, 0.173), (0.268, 0.094)]","[6550.0, 32435.0]",12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.05,0.926,13422.0,8.49168899384615,0,1,"[(0.05, 0.926)]",[13422.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.364,0.445,3461.0,8.314377338300927,0,1,"[(0.364, 0.445)]",[3461.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.459,0.123,24830.0,78.53070291293717,0,1,"[(0.459, 0.123)]",[24830.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.508,0.631,9613.0,23.215792039041013,0,1,"[(0.508, 0.631)]",[9613.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.075,0.233,11709.0,10.366759377934835,0,1,"[(0.075, 0.233)]",[11709.0],13,NT,a
6,Dice.ico    ,0.963,0.694,0.926,0.143,17412.0,104.92576899884983,0,1,"[(0.926, 0.143)]",[17412.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.573,0.424,7186.0,24.95811804382416,0,1,"[(0.573, 0.424)]",[7186.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.871,0.833,15872.0,11.90028028688187,0,1,"[(0.871, 0.833)]",[15872.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.15,0.579,20637.0,103.64867146914332,0,1,"[(0.15, 0.579)]",[20637.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.851,0.543,29521.0,97.42720122172715,0,2,"[(0.579, 0.154), (0.851, 0.543)]","[22130.0, 29521.0]",13,NT,a
1,Cloaver.ico ,0.096,0.962,0.131,0.945,5897.0,7.392929054170616,0,1,"[(0.131, 0.945)]",[5897.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.862,0.587,25867.0,140.5174284564018,0,1,"[(0.862, 0.587)]",[25867.0],14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.759,0.202,11722.0,4.630670789839851,0,1,"[(0.759, 0.202)]",[11722.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.404,0.421,10255.0,18.86942425711884,0,1,"[(0.404, 0.421)]",[10255.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.334,0.483,19539.0,43.54918653329256,0,1,"[(0.334, 0.483)]",[19539.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.301,0.576,23217.0,93.94685830575042,0,1,"[(0.301, 0.576)]",[23217.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.06,0.374,8833.0,10.28197531749505,0,1,"[(0.06, 0.374)]",[8833.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.541,0.822,17825.0,8.125405707151492,0,1,"[(0.541, 0.822)]",[17825.0],14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.874,0.322,15418.0,25.56488124546641,0,1,"[(0.874, 0.322)]",[15418.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.168,0.094,7576.0,56.70089155915696,0,1,"[(0.168, 0.094)]",[7576.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.064,0.925,28513.0,8.742064973448766,0,2,"[(0.129, 0.873), (0.064, 0.925)]","[2746.0, 28513.0]",15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.884,0.909,33439.0,57.95454369591672,0,2,"[(0.83, 0.857), (0.884, 0.909)]","[14979.0, 33439.0]",15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.222,0.885,29776.0,18.77926782385298,0,2,"[(0.276, 0.792), (0.222, 0.885)]","[11699.0, 29776.0]",15,DB,b
4,Bed.ico     ,0.963,0.298,0.948,0.476,31617.0,33.939871832403846,0,2,"[(0.911, 0.595), (0.948, 0.476)]","[8082.0, 31617.0]",15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.446,0.811,5354.0,50.08317012192199,0,1,"[(0.446, 0.811)]",[5354.0],15,DB,b
6,Beetle.ico  ,0.293,0.425,0.453,0.385,24643.0,31.335602754694225,0,1,"[(0.453, 0.385)]",[24643.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.603,0.077,13091.0,7.392929054170614,0,1,"[(0.603, 0.077)]",[13091.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.814,0.225,36143.0,69.3760225149871,0,2,"[(0.77, 0.298), (0.814, 0.225)]","[18457.0, 36143.0]",15,DB,b
9,frog.ico    ,0.043,0.494,0.12,0.154,41020.0,66.23591850348268,0,3,"[(0.146, 0.075), (0.044, 0.202), (0.12, 0.154)]","[21825.0, 39583.0, 41020.0]",15,DB,b
10,GELD.ICO    ,0.063,0.263,0.094,0.413,42128.0,29.102269670938032,0,3,"[(0.06, 0.39), (0.044, 0.514), (0.094, 0.413)]","[9858.0, 38159.0, 42128.0]",15,DB,b
1,Bal.ico     ,0.065,0.971,0.066,0.947,7777.0,4.563956616796443,0,1,"[(0.066, 0.947)]",[7777.0],16,D,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.906,0.904,9777.0,56.8364853632059,0,1,"[(0.906, 0.904)]",[9777.0],16,D,b
3,BANAAN.ICO  ,0.177,0.797,0.265,0.879,19218.0,22.85376992970744,0,1,"[(0.265, 0.879)]",[19218.0],16,D,b
4,Bed.ico     ,0.963,0.298,0.945,0.434,12961.0,26.06534097225663,0,1,"[(0.945, 0.434)]",[12961.0],16,D,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.461,0.765,21257.0,52.28462577757804,0,1,"[(0.461, 0.765)]",[21257.0],16,D,b
6,Beetle.ico  ,0.293,0.425,0.617,0.399,23201.0,61.75789180339627,0,1,"[(0.617, 0.399)]",[23201.0],16,D,b
7,BEKER.ICO   ,0.62,0.042,0.505,0.094,11583.0,23.97992702240772,0,1,"[(0.505, 0.094)]",[11583.0],16,D,b
