object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
10,Eagle.ico   ,0.878,0.575,0.554,0.63,81192.0,81192.0,62.44066063071402,45.96115316220861,0,1,"[(0.554, 0.63)]",[81192.0],10,NT,a
1,Calcul.ico  ,0.603,0.239,0.415,0.23,35361.0,35361.0,35.76090742696555,35.76090742696555,0,1,"[(0.415, 0.23)]",[35361.0],11,SimRI,a
2,Camel.ico   ,0.679,0.674,0.806,0.776,17860.0,17860.0,30.949011292769917,22.71831199715331,0,1,"[(0.806, 0.776)]",[17860.0],11,SimRI,a
3,Camera.ico  ,0.278,0.346,0.17,0.352,12085.0,12085.0,20.551642270144743,20.551642270144743,0,1,"[(0.17, 0.352)]",[12085.0],11,SimRI,a
4,Candle.ico  ,0.2318841,0.09118541,0.161,0.104,9641.0,9641.0,13.686291445215517,13.686291445215517,0,1,"[(0.161, 0.104)]",[9641.0],11,SimRI,a
5,Cap.ico     ,0.684058,0.9392097,0.421,0.854,26884.0,26884.0,52.53773288413814,38.709327004289925,0,1,"[(0.421, 0.854)]",[26884.0],11,SimRI,a
6,Cards.ico   ,0.8231884,0.4650456,0.814,0.487,21453.0,21453.0,4.521929643250991,4.521929643250991,0,1,"[(0.814, 0.487)]",[21453.0],11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.401,0.587,46136.0,46136.0,47.88394052700394,29.16694560720491,0,1,"[(0.401, 0.587)]",[46136.0],11,SimRI,a
8,Caterp.ico  ,0.885,0.221,0.835,0.143,42265.0,42265.0,17.60347692928872,17.60347692928872,0,1,"[(0.835, 0.143)]",[42265.0],11,SimRI,a
9,CD.ico      ,0.094,0.557,0.131,0.672,23998.0,23998.0,22.953069511505426,22.953069511505426,0,1,"[(0.131, 0.672)]",[23998.0],11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.65,0.558,38909.0,38909.0,35.891918875159206,11.936689074488369,0,1,"[(0.65, 0.558)]",[38909.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.194,0.882,11223.0,11223.0,24.036314193320067,24.036314193320067,0,1,"[(0.194, 0.882)]",[11223.0],12,B,a
2,Clock.ico   ,0.136,0.728,0.08,0.637,31736.0,31736.0,20.301568904890082,20.301568904890082,0,1,"[(0.08, 0.637)]",[31736.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.538,0.255,18272.0,18272.0,40.8196422826545,40.8196422826545,0,1,"[(0.538, 0.255)]",[18272.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.437,0.517,42538.0,42538.0,4.308329285830529,4.308329285830529,0,1,"[(0.437, 0.517)]",[42538.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.394,0.783,21458.0,21458.0,20.553892908923828,20.553892908923828,0,1,"[(0.394, 0.783)]",[21458.0],12,B,a
6,crab.ico    ,0.773913,0.7203647,0.746,0.838,25287.0,25287.0,22.971305958537684,32.26287108737766,0,1,"[(0.746, 0.838)]",[25287.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.08,0.423,29862.0,8493.0,6.955785589678377,6.955785589678377,0,2,"[(0.082, 0.595), (0.08, 0.423)]","[8493.0, 29862.0]",12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.86,0.574,40696.0,40696.0,84.18538415548039,42.817504666267155,0,1,"[(0.86, 0.574)]",[40696.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.901,0.303,14194.0,14194.0,28.045183270836375,28.045183270836375,0,1,"[(0.901, 0.303)]",[14194.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.236,0.184,5791.0,5791.0,44.31707365162187,44.31707365162187,0,1,"[(0.236, 0.184)]",[5791.0],12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.09,0.854,9355.0,9355.0,9.837307540593013,9.837307540593013,0,1,"[(0.09, 0.854)]",[9355.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.36,0.562,31508.0,31508.0,20.1439838354694,20.1439838354694,0,1,"[(0.36, 0.562)]",[31508.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.78,0.162,16022.0,16022.0,17.32754166060494,17.32754166060494,0,1,"[(0.78, 0.162)]",[16022.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.603,0.72,7141.0,7141.0,20.73700074745622,20.73700074745622,0,1,"[(0.603, 0.72)]",[7141.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.116,0.225,13403.0,13403.0,11.301406992051913,11.301406992051913,0,1,"[(0.116, 0.225)]",[13403.0],13,NT,a
6,Dice.ico    ,0.963,0.694,0.858,0.595,18742.0,18742.0,27.419310713436975,27.419310713436975,0,1,"[(0.858, 0.595)]",[18742.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.634,0.453,4356.0,4356.0,20.555098810501033,20.555098810501033,0,1,"[(0.634, 0.453)]",[4356.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.822,0.9,11637.0,11637.0,14.107970285138443,14.107970285138443,0,1,"[(0.822, 0.9)]",[11637.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.189,0.633,34189.0,34189.0,109.08830380090437,20.025946763596693,0,1,"[(0.189, 0.633)]",[34189.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.391,0.21,25788.0,25788.0,112.61220578276102,52.71369249956705,0,1,"[(0.391, 0.21)]",[25788.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.134,0.846,32310.0,32310.0,23.192455669894034,23.192455669894034,0,1,"[(0.134, 0.846)]",[32310.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.075,0.666,47360.0,21172.0,16.52563160668904,16.52563160668904,0,2,"[(-1.0, -1.0), (0.075, 0.666)]","[21172.0, 47360.0]",14,DivRI,a
