object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
10,Bag.ico     ,0.4405797,0.2826748,0.671,0.611,36370.0,36370.0,76.21130725172868,14.716743849010658,0,1,"[(0.671, 0.611)]",[36370.0],5,SimRI,a
1,Bike.ico    ,0.149,0.929,0.603,0.257,30490.0,30490.0,154.08754005434704,9.278927739776835,0,1,"[(0.603, 0.257)]",[30490.0],6,B,a
2,black.ico   ,0.3246377,0.8844985,0.669,0.912,43857.0,43857.0,65.63715650836649,62.89915519928542,0,1,"[(0.669, 0.912)]",[43857.0],6,B,a
3,BLAD.ICO    ,0.868,0.526,0.112,0.249,21931.0,21931.0,152.97832035945487,49.395615190014595,0,1,"[(0.112, 0.249)]",[21931.0],6,B,a
4,BLUSSER.ICO ,0.634,0.148,0.426,0.228,26094.0,26094.0,42.342300362639726,21.531284216228258,0,1,"[(0.426, 0.228)]",[26094.0],6,B,a
5,BOEK.ICO    ,0.3652174,0.7355623,0.847,0.273,34877.0,34877.0,126.89928532931225,54.89124308767479,0,1,"[(0.847, 0.273)]",[34877.0],6,B,a
6,Bomb.ico    ,0.055,0.143,0.086,0.592,8257.0,8257.0,85.51308788717665,22.867192656729863,0,1,"[(0.086, 0.592)]",[8257.0],6,B,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.487,0.596,46831.0,46831.0,79.3476707919567,3.5079970283251396,0,1,"[(0.487, 0.596)]",[46831.0],6,B,a
8,Boot.ico    ,0.7014493,0.4589666,0.836,0.784,39797.0,39797.0,66.83858714617182,44.869208053590654,0,1,"[(0.836, 0.784)]",[39797.0],6,B,a
9,bottle.ico  ,0.3391304,0.2644377,0.393,0.448,12318.0,12318.0,36.34767625935316,17.898396721906266,0,1,"[(0.393, 0.448)]",[12318.0],6,B,a
10,Bow.ico     ,0.5913044,0.9148936,0.116,0.893,18340.0,18340.0,90.40358978452986,14.77239819425243,0,1,"[(0.116, 0.893)]",[18340.0],6,B,a
1,Box.ico     ,0.5449275,0.2097264,0.146,0.922,45556.0,45556.0,155.11226133877,47.21997801023293,0,1,"[(0.146, 0.922)]",[45556.0],7,NT,a
2,BRAIN.ICO   ,0.06,0.537,0.301,0.727,22595.0,22595.0,58.308953857876745,34.15035285322831,0,1,"[(0.301, 0.727)]",[22595.0],7,NT,a
3,BRIEF.ICO   ,0.08405797,0.05775076,0.075,0.137,6356.0,6356.0,15.155390060491875,15.155390060491875,0,1,"[(0.075, 0.137)]",[6356.0],7,NT,a
4,BRIL.ICO    ,0.929,0.689,0.871,0.181,33388.0,33388.0,97.14705759826182,37.15945370965511,0,1,"[(0.871, 0.181)]",[33388.0],7,NT,a
5,BTRHAM.ICO  ,0.37,0.394,0.101,0.712,16635.0,16635.0,79.13790810983065,88.59074725951913,0,1,"[(0.101, 0.712)]",[16635.0],7,NT,a
6,Bus.ico     ,0.249,0.921,0.914,0.884,40602.0,40602.0,126.54542030433184,38.16115826334417,0,1,"[(0.914, 0.884)]",[40602.0],7,NT,a
7,Butterf.ico ,0.109,0.822,0.688,0.735,37778.0,37778.0,111.24495943637176,20.258847449941484,0,1,"[(0.688, 0.735)]",[37778.0],7,NT,a
8,Cactus.ico  ,0.897,0.157,0.287,0.224,10872.0,10872.0,116.59701068209255,6.722886284922573,0,1,"[(0.287, 0.224)]",[10872.0],7,NT,a
9,CADEAU.ICO  ,0.1507246,0.2462006,0.625,0.445,25897.0,25897.0,97.70847797979086,26.23366218062724,0,1,"[(0.625, 0.445)]",[25897.0],7,NT,a
10,Cake.ico    ,0.477,0.03,0.566,0.123,29023.0,29023.0,24.457657287647148,24.457657287647148,0,1,"[(0.566, 0.123)]",[29023.0],7,NT,a
1,Bike.ico    ,0.149,0.929,0.066,0.099,18627.0,18627.0,158.48653854507646,50.59711058943979,0,1,"[(0.066, 0.099)]",[18627.0],8,DivRI,a
2,black.ico   ,0.3246377,0.8844985,0.876,0.123,39011.0,37607.0,178.62833113541592,80.90690878610918,0,2,"[(0.854, 0.135), (0.876, 0.123)]","[37607.0, 39011.0]",8,DivRI,a
3,BLAD.ICO    ,0.868,0.526,0.748,0.688,46996.0,44941.0,38.30467856541808,38.30467856541808,0,2,"[(-1.0, -1.0), (0.748, 0.688)]","[44941.0, 46996.0]",8,DivRI,a
4,BLUSSER.ICO ,0.634,0.148,0.631,0.213,33890.0,33890.0,12.363146848598054,12.363146848598054,0,1,"[(0.631, 0.213)]",[33890.0],8,DivRI,a
5,BOEK.ICO    ,0.3652174,0.7355623,0.078,0.348,41818.0,41818.0,91.6537571619964,81.52185727318904,0,1,"[(0.078, 0.348)]",[41818.0],8,DivRI,a
6,Bomb.ico    ,0.055,0.143,0.069,0.675,51042.0,51042.0,101.1149939425405,8.617290757540909,0,1,"[(0.069, 0.675)]",[51042.0],8,DivRI,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.295,0.162,23566.0,23566.0,90.83432952850335,44.790134218672954,0,1,"[(0.295, 0.162)]",[23566.0],8,DivRI,a
8,Boot.ico    ,0.7014493,0.4589666,0.472,0.32,28556.0,28556.0,50.96772477182404,71.93488906654687,0,1,"[(0.472, 0.32)]",[28556.0],8,DivRI,a
9,bottle.ico  ,0.3391304,0.2644377,0.236,0.468,55474.0,54003.0,43.35727121042958,21.192432199602408,0,2,"[(-1.0, -1.0), (0.236, 0.468)]","[54003.0, 55474.0]",8,DivRI,a
10,Bow.ico     ,0.5913044,0.9148936,0.876,0.895,58161.0,58161.0,54.22406267783292,54.22406267783292,0,1,"[(0.876, 0.895)]",[58161.0],8,DivRI,a
1,Calcul.ico  ,0.603,0.239,0.83,0.806,24232.0,24232.0,116.0428791438751,19.96808703907312,0,1,"[(0.83, 0.806)]",[24232.0],9,B,a
2,Camel.ico   ,0.679,0.674,0.697,0.192,18192.0,18192.0,91.64383667219526,28.93619532696031,0,1,"[(0.697, 0.192)]",[18192.0],9,B,a
3,Camera.ico  ,0.278,0.346,0.446,0.292,32007.0,32007.0,33.52840586726425,33.52840586726425,0,1,"[(0.446, 0.292)]",[32007.0],9,B,a
4,Candle.ico  ,0.2318841,0.09118541,0.116,0.21,15306.0,15306.0,31.53429457925735,36.71563371981177,0,1,"[(0.116, 0.21)]",[15306.0],9,B,a
5,Cap.ico     ,0.684058,0.9392097,0.554,0.761,11307.0,11307.0,41.918056699053324,37.54310169025793,0,1,"[(0.554, 0.761)]",[11307.0],9,B,a
6,Cards.ico   ,0.8231884,0.4650456,0.424,0.112,4543.0,4543.0,101.25281198514199,12.399152487912716,0,1,"[(0.424, 0.112)]",[4543.0],9,B,a
7,Carrot.ico  ,0.2753623,0.8054711,0.36,0.525,7798.0,7798.0,55.66305393071467,44.92236832462921,0,1,"[(0.36, 0.525)]",[7798.0],9,B,a
8,Caterp.ico  ,0.885,0.221,0.885,0.189,27457.0,27457.0,6.08,6.08,0,1,"[(0.885, 0.189)]",[27457.0],9,B,a
9,CD.ico      ,0.094,0.557,0.806,0.528,21049.0,21049.0,135.3921655783672,66.06237431397696,0,1,"[(0.806, 0.528)]",[21049.0],9,B,a
10,Eagle.ico   ,0.4637681,0.5896657,0.099,0.648,38611.0,38611.0,70.18659081164301,23.230925835209625,0,1,"[(0.099, 0.648)]",[38611.0],9,B,a
1,Calcul.ico  ,0.2927536,0.212766,0.334,0.192,17530.0,17530.0,8.773994011250297,8.773994011250297,0,1,"[(0.334, 0.192)]",[17530.0],10,NT,a
2,Camel.ico   ,0.6289855,0.08510638,0.934,0.15,7681.0,7681.0,59.24985636508375,34.16617812081201,0,1,"[(0.934, 0.15)]",[7681.0],10,NT,a
3,Camera.ico  ,0.3681159,0.556231,0.157,0.89,34021.0,34021.0,75.03717236301313,21.018378471626708,0,1,"[(0.157, 0.89)]",[34021.0],10,NT,a
4,Candle.ico  ,0.2637681,0.8632219,0.12,0.157,11051.0,11051.0,136.93433774653323,20.91423980931753,0,1,"[(0.12, 0.157)]",[11051.0],10,NT,a
5,Cap.ico     ,0.581,0.461,0.77,0.693,23353.0,23353.0,56.85573409956114,42.0754560284259,0,1,"[(0.77, 0.693)]",[23353.0],10,NT,a
6,Cards.ico   ,0.8550724,0.2218845,0.789,0.385,20740.0,20740.0,33.4379641214976,20.283732410248405,0,1,"[(0.789, 0.385)]",[20740.0],10,NT,a
7,Carrot.ico  ,0.8869565,0.8449848,0.516,0.225,5519.0,5519.0,137.27284714811873,13.113933681042052,0,1,"[(0.516, 0.225)]",[5519.0],10,NT,a
8,Caterp.ico  ,0.567,0.695,0.83,0.806,29494.0,29494.0,54.23826140281417,50.52714122132775,0,1,"[(0.83, 0.806)]",[29494.0],10,NT,a
9,CD.ico      ,0.074,0.421,0.303,0.663,26246.0,26246.0,63.30308444301905,50.91574609096875,0,1,"[(0.303, 0.663)]",[26246.0],10,NT,a
10,Eagle.ico   ,0.878,0.575,0.334,0.451,14714.0,14714.0,106.01114658374374,30.392874164843306,0,1,"[(0.334, 0.451)]",[14714.0],10,NT,a
1,Calcul.ico  ,0.679,0.674,0.408,0.194,43331.0,43331.0,104.73137113587313,28.341224391334972,0,1,"[(0.408, 0.194)]",[43331.0],11,SimRI,a
2,Camel.ico   ,0.278,0.346,0.89,0.168,27804.0,27804.0,121.09843434165448,38.00189995250236,0,1,"[(0.89, 0.168)]",[27804.0],11,SimRI,a
3,Camera.ico  ,0.2318841,0.09118541,0.806,0.735,50082.0,50082.0,163.8970322329278,22.007394083338887,0,1,"[(0.806, 0.735)]",[50082.0],11,SimRI,a
4,Candle.ico  ,0.684058,0.9392097,0.459,0.378,12608.0,12608.0,114.88441256169199,45.1910328612331,0,1,"[(0.459, 0.378)]",[12608.0],11,SimRI,a
5,Cap.ico     ,0.885,0.221,0.783,0.516,30615.0,30615.0,59.305875762861824,10.114712057196684,0,1,"[(0.783, 0.516)]",[30615.0],11,SimRI,a
6,Cards.ico   ,0.094,0.557,0.598,0.194,23084.0,23084.0,118.01202692946174,25.47984301364513,0,1,"[(0.598, 0.194)]",[23084.0],11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.53,0.667,47106.0,47106.0,55.072018276559014,32.93364242099027,0,1,"[(0.53, 0.667)]",[47106.0],11,SimRI,a
8,Caterp.ico  ,0.8231884,0.4650456,0.134,0.429,19450.0,19450.0,131.12477145321748,12.330192508574719,0,1,"[(0.134, 0.429)]",[19450.0],11,SimRI,a
9,CD.ico      ,0.603,0.239,0.153,0.176,35464.0,35464.0,86.33383403973207,8.602615881230543,0,1,"[(0.153, 0.176)]",[35464.0],11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.159,0.677,38127.0,38127.0,60.2365551629657,40.2266855502788,0,1,"[(0.159, 0.677)]",[38127.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.525,0.708,29785.0,29785.0,94.7254332267739,35.77856900436348,0,1,"[(0.525, 0.708)]",[29785.0],12,B,a
2,Clock.ico   ,0.136,0.728,0.131,0.146,8085.0,8085.0,110.58408068072004,31.924523489004486,0,1,"[(0.131, 0.146)]",[8085.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.192,0.8,37864.0,37864.0,152.3422777747657,25.199956369880397,0,1,"[(0.192, 0.8)]",[37864.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.162,0.562,27042.0,27042.0,48.64040580767337,34.91496306249147,0,1,"[(0.162, 0.562)]",[27042.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.775,0.42,21927.0,21927.0,103.75951264501734,112.82914517309572,0,1,"[(0.775, 0.42)]",[21927.0],12,B,a
6,crab.ico    ,0.773913,0.7203647,0.413,0.336,13830.0,13830.0,100.17783399495492,20.631146106815027,0,1,"[(0.413, 0.336)]",[13830.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.63,0.17,10119.0,10119.0,121.55609961293418,15.083870474038735,0,1,"[(0.63, 0.17)]",[10119.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.096,0.366,19022.0,19022.0,123.93330610116803,28.92127419505942,0,1,"[(0.096, 0.366)]",[19022.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.767,0.612,34555.0,34555.0,41.83323267325632,27.372894839508664,0,1,"[(0.767, 0.612)]",[34555.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.405,0.116,4312.0,4312.0,11.663504834451649,11.663504834451649,0,1,"[(0.405, 0.116)]",[4312.0],12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.096,0.966,8478.0,8478.0,11.502140439249015,11.502140439249015,0,1,"[(0.096, 0.966)]",[8478.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.555,0.775,37680.0,37680.0,65.59997737197516,28.14691676833631,0,1,"[(0.555, 0.775)]",[37680.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.862,0.39,21384.0,21384.0,44.492872462901296,27.124787556771754,0,1,"[(0.862, 0.39)]",[21384.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.814,0.669,33012.0,33012.0,36.67049222467568,23.78721084953004,0,1,"[(0.814, 0.669)]",[33012.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.129,0.784,4925.0,4925.0,95.55016692816396,16.17791704763008,0,1,"[(0.129, 0.784)]",[4925.0],13,NT,a
6,Dice.ico    ,0.963,0.694,0.146,0.211,11743.0,11743.0,180.32771778071168,28.705724167838028,0,1,"[(0.146, 0.211)]",[11743.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.78,0.266,18170.0,18170.0,24.949720578584866,33.78703255791282,0,1,"[(0.78, 0.266)]",[18170.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.563,0.293,14716.0,14716.0,129.94615963400517,68.34775112135254,0,1,"[(0.563, 0.293)]",[14716.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.342,0.33,24301.0,24301.0,44.6255352588449,41.28316534373798,0,1,"[(0.342, 0.33)]",[24301.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.522,0.549,28024.0,28024.0,52.74526720056418,53.2574279008939,0,1,"[(0.522, 0.549)]",[28024.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.184,0.402,34517.0,34517.0,107.70570272738578,48.33959970872742,0,1,"[(0.184, 0.402)]",[34517.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.041,0.159,29875.0,29875.0,109.60645327716793,62.60781101428159,0,1,"[(0.041, 0.159)]",[29875.0],14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.464,0.437,38963.0,38963.0,67.76030445152881,3.3385093565655937,0,1,"[(0.464, 0.437)]",[38963.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.131,0.71,48797.0,48797.0,64.86784898125684,18.32260874753224,0,1,"[(0.131, 0.71)]",[48797.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.83,0.505,44893.0,44893.0,105.75023780791943,74.32296572965527,0,1,"[(0.83, 0.505)]",[44893.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.746,0.208,27021.0,27021.0,97.49364923747981,20.799885486722026,0,1,"[(0.746, 0.208)]",[27021.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.476,0.792,52040.0,52040.0,107.71071744463305,50.64325006550803,0,1,"[(0.476, 0.792)]",[52040.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.854,0.795,57721.0,53756.0,64.33289957918738,15.599556916970743,0,2,"[(0.956, 0.006), (0.854, 0.795)]","[53756.0, 57721.0]",14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.637,0.492,41553.0,41553.0,53.60069066621064,19.402126530223445,0,1,"[(0.637, 0.492)]",[41553.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.538,0.156,22446.0,22446.0,14.72462601098164,14.72462601098164,0,1,"[(0.538, 0.156)]",[22446.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.901,0.898,44547.0,44547.0,159.44441821525143,29.890448307109754,0,1,"[(0.901, 0.898)]",[44547.0],15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.862,0.219,36001.0,36001.0,73.81631943115237,73.81631943115237,0,1,"[(0.862, 0.219)]",[36001.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.322,0.12,17690.0,17690.0,131.54725158664473,55.623290984982184,0,1,"[(0.322, 0.12)]",[17690.0],15,DB,b
4,Bed.ico     ,0.963,0.298,0.895,0.053,7624.0,7624.0,48.30971848396552,48.30971848396552,0,1,"[(0.895, 0.053)]",[7624.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.075,0.814,40921.0,38468.0,117.26346615984615,42.21239647759152,0,2,"[(-1.0, -1.0), (0.075, 0.814)]","[38468.0, 40921.0]",15,DB,b
6,Beetle.ico  ,0.293,0.425,0.524,0.148,21309.0,21309.0,68.52918356437644,12.066121995073642,0,1,"[(0.524, 0.148)]",[21309.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.35,0.397,31712.0,31712.0,84.74191701867501,27.17199293390162,0,1,"[(0.35, 0.397)]",[31712.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.094,0.093,11125.0,11125.0,72.64587324824446,32.55271724449435,0,1,"[(0.094, 0.093)]",[11125.0],15,DB,b
9,frog.ico    ,0.043,0.494,0.468,0.765,48143.0,46683.0,95.76942413944025,27.99455125555686,0,2,"[(-1.0, -1.0), (0.468, 0.765)]","[46683.0, 48143.0]",15,DB,b
10,GELD.ICO    ,0.063,0.263,0.053,0.347,24439.0,24439.0,16.07269734674301,32.83263772528793,0,1,"[(0.053, 0.347)]",[24439.0],15,DB,b
1,Bal.ico     ,0.62,0.042,0.031,0.666,30223.0,30223.0,163.0347254421585,63.99362468246348,0,1,"[(0.031, 0.666)]",[30223.0],16,D,b
2,BALLON.ICO  ,0.449,0.235,0.345,0.154,11200.0,11200.0,25.046151400963787,25.046151400963787,0,1,"[(0.345, 0.154)]",[11200.0],16,D,b
3,BANAAN.ICO  ,0.963,0.298,0.944,0.134,17873.0,17873.0,31.368418831684835,10.128978230798984,0,1,"[(0.944, 0.134)]",[17873.0],16,D,b
4,Bed.ico     ,0.293,0.425,0.914,0.277,22956.0,22956.0,121.2945773726097,29.26246742843125,0,1,"[(0.914, 0.277)]",[22956.0],16,D,b
5,BEERTJE.ICO ,0.177,0.797,0.432,0.628,34192.0,34192.0,58.12447505139295,58.12447505139295,0,1,"[(0.432, 0.628)]",[34192.0],16,D,b
6,Beetle.ico  ,0.043,0.494,0.617,0.866,41648.0,41648.0,129.9605555543681,14.82608849292355,0,1,"[(0.617, 0.866)]",[41648.0],16,D,b
7,BEKER.ICO   ,0.6811594,0.9300912,0.759,0.675,37592.0,37592.0,50.67363736363692,17.230507536964197,0,1,"[(0.759, 0.675)]",[37592.0],16,D,b
8,BEL.ICO     ,0.063,0.263,0.08,0.113,6718.0,6718.0,28.682449337530436,28.682449337530436,0,1,"[(0.08, 0.113)]",[6718.0],16,D,b
9,frog.ico    ,0.9072464,0.6048632,0.415,0.331,13823.0,13823.0,107.02711478705723,31.160096058290964,0,1,"[(0.415, 0.331)]",[13823.0],16,D,b
10,GELD.ICO    ,0.065,0.971,0.083,0.427,26728.0,26728.0,103.41656540419433,58.308953857876745,0,1,"[(0.083, 0.427)]",[26728.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.795,0.15,44751.0,44751.0,145.39085046865912,33.653607533219976,0,1,"[(0.795, 0.15)]",[44751.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.072,0.551,24016.0,24016.0,74.65162623814702,6.717514421272197,0,1,"[(0.072, 0.551)]",[24016.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.374,0.344,12916.0,12916.0,72.14848161950464,33.49393377911887,0,1,"[(0.374, 0.344)]",[12916.0],17,DB,b
4,Chess.ico   ,0.673,0.773,0.333,0.615,27907.0,27907.0,71.23454499047496,25.123863158360017,0,1,"[(0.333, 0.615)]",[27907.0],17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.791,0.637,31651.0,31651.0,42.9370518552716,42.9370518552716,0,1,"[(0.791, 0.637)]",[31651.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.085,0.191,7978.0,7978.0,23.00961972740966,51.48579318608193,0,1,"[(0.085, 0.191)]",[7978.0],17,DB,b
7,CIG01B.ICO  ,0.824,0.601,0.794,0.854,41250.0,41250.0,48.406765023083295,48.406765023083295,0,1,"[(0.794, 0.854)]",[41250.0],17,DB,b
8,Cigar.ico   ,0.615,0.35,0.476,0.173,48039.0,48039.0,42.760554252722216,18.928615902912703,0,1,"[(0.476, 0.173)]",[48039.0],17,DB,b
9,CLIP01.ICO  ,0.034,0.785,0.551,0.824,35382.0,35382.0,98.50909095103863,45.04242444629285,0,1,"[(0.551, 0.824)]",[35382.0],17,DB,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.696,0.408,19579.0,19579.0,68.59610740256024,30.727257821738302,0,1,"[(0.696, 0.408)]",[19579.0],17,DB,b
1,Chain.ico   ,0.16,0.577,0.857,0.127,16918.0,16918.0,157.63234090756882,21.704953351712142,0,1,"[(0.857, 0.127)]",[16918.0],18,D,b
2,Cheese.ico  ,0.409,0.349,0.516,0.543,38208.0,38208.0,42.094756205494306,13.457849010893238,0,1,"[(0.516, 0.543)]",[38208.0],18,D,b
