object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
3,Alarm.ico   ,0.034,0.486,0.086,0.42,38402.0,15.964523168576003,0,1,"[(0.086, 0.42)]",[38402.0],4,NT,a
4,Ambul.ico   ,0.4869565,0.04863222,0.502,0.091,23547.0,8.542260698729594,0,1,"[(0.502, 0.091)]",[23547.0],4,NT,a
5,ANANAS.ICO  ,0.1594203,0.7294833,0.138,0.862,20535.0,25.50498248614138,0,1,"[(0.138, 0.862)]",[20535.0],4,NT,a
6,Anchor.ico  ,0.73,0.201,0.838,0.372,30330.0,38.42747064275763,0,1,"[(0.838, 0.372)]",[30330.0],4,NT,a
7,Ant.ico     ,0.217,0.948,0.459,0.729,26886.0,62.01251889739684,0,1,"[(0.459, 0.729)]",[26886.0],4,NT,a
8,Apple.ico   ,0.415,0.725,0.904,0.903,35142.0,98.87396269999499,0,1,"[(0.904, 0.903)]",[35142.0],4,NT,a
9,AUTO.ICO    ,0.8985507,0.9392097,0.683,0.857,6676.0,43.83219660830767,0,1,"[(0.683, 0.857)]",[6676.0],4,NT,a
10,Bag.ico     ,0.759,0.02,0.83,0.075,41483.0,17.06407337068145,0,1,"[(0.83, 0.075)]",[41483.0],4,NT,a
1,AARDAPP.ICO ,0.827,0.467,0.129,0.44,47052.0,132.71918211019837,0,1,"[(0.129, 0.44)]",[47052.0],5,SimRI,a
2,AARDBEI.ICO ,0.1275362,0.7386018,0.17,0.83,27240.0,19.14838558155355,0,1,"[(0.17, 0.83)]",[27240.0],5,SimRI,a
3,Alarm.ico   ,0.5971014,0.1337386,0.527,0.334,37806.0,40.31352043037562,0,1,"[(0.527, 0.334)]",[37806.0],5,SimRI,a
4,Ambul.ico   ,0.055,0.279,0.527,0.167,11281.0,92.17017304963684,0,1,"[(0.527, 0.167)]",[11281.0],5,SimRI,a
5,ANANAS.ICO  ,0.1304348,0.04255319,0.105,0.107,32604.0,13.164025424041126,0,1,"[(0.105, 0.107)]",[32604.0],5,SimRI,a
6,Anchor.ico  ,0.9130435,0.09422492,0.854,0.126,14537.0,12.739624825926239,0,1,"[(0.854, 0.126)]",[14537.0],5,SimRI,a
7,Ant.ico     ,0.7188406,0.674772,0.35,0.642,21035.0,70.35579477302632,0,1,"[(0.35, 0.642)]",[21035.0],5,SimRI,a
8,Apple.ico   ,0.8898551,0.9300912,0.893,0.887,43873.0,8.209103670654,0,1,"[(0.893, 0.887)]",[43873.0],5,SimRI,a
9,AUTO.ICO    ,0.2550725,0.5349544,0.866,0.595,18145.0,116.63553328431058,0,1,"[(0.866, 0.595)]",[18145.0],5,SimRI,a
10,Bag.ico     ,0.4405797,0.2826748,0.581,0.639,40985.0,72.76913403316954,0,2,"[(0.516, 0.424), (0.581, 0.639)]","[24305.0, 40985.0]",5,SimRI,a
1,Bike.ico    ,0.149,0.929,0.096,0.884,35146.0,13.21012490478421,0,1,"[(0.096, 0.884)]",[35146.0],6,B,a
2,black.ico   ,0.3246377,0.8844985,0.331,0.866,6265.0,3.7167873794170663,0,1,"[(0.331, 0.866)]",[6265.0],6,B,a
3,BLAD.ICO    ,0.868,0.526,0.83,0.489,24584.0,10.077167260693859,0,1,"[(0.83, 0.489)]",[24584.0],6,B,a
4,BLUSSER.ICO ,0.634,0.148,0.847,0.154,32695.0,40.48605315414186,0,1,"[(0.847, 0.154)]",[32695.0],6,B,a
5,BOEK.ICO    ,0.3652174,0.7355623,0.524,0.685,14856.0,31.661355226998808,0,1,"[(0.524, 0.685)]",[14856.0],6,B,a
6,Bomb.ico    ,0.055,0.143,0.101,0.11,27285.0,10.756416689585802,0,1,"[(0.101, 0.11)]",[27285.0],6,B,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.123,0.502,21876.0,18.53026087125429,0,1,"[(0.123, 0.502)]",[21876.0],6,B,a
8,Boot.ico    ,0.7014493,0.4589666,0.528,0.472,39436.0,33.04827535010572,0,1,"[(0.528, 0.472)]",[39436.0],6,B,a
9,bottle.ico  ,0.3391304,0.2644377,0.427,0.217,29652.0,18.972812434500714,0,1,"[(0.427, 0.217)]",[29652.0],6,B,a
10,Bow.ico     ,0.5913044,0.9148936,0.746,0.841,11443.0,32.57322273539344,0,1,"[(0.746, 0.841)]",[11443.0],6,B,a
1,Box.ico     ,0.5449275,0.2097264,0.563,0.323,22211.0,21.79418743717877,0,1,"[(0.563, 0.323)]",[22211.0],7,NT,a
2,BRAIN.ICO   ,0.06,0.537,0.072,0.51,19239.0,5.613848947023784,0,1,"[(0.072, 0.51)]",[19239.0],7,NT,a
3,BRIEF.ICO   ,0.08405797,0.05775076,0.178,0.194,12757.0,31.44425973814069,0,1,"[(0.178, 0.194)]",[12757.0],7,NT,a
4,BRIL.ICO    ,0.929,0.689,0.83,0.699,5978.0,18.905716066840753,0,1,"[(0.83, 0.699)]",[5978.0],7,NT,a
5,BTRHAM.ICO  ,0.37,0.394,0.532,0.576,25378.0,46.29454395498458,0,1,"[(0.532, 0.576)]",[25378.0],7,NT,a
6,Bus.ico     ,0.249,0.921,0.274,0.811,16372.0,21.432976928089108,0,1,"[(0.274, 0.811)]",[16372.0],7,NT,a
7,Butterf.ico ,0.109,0.822,0.067,0.874,29262.0,12.700188974971994,0,1,"[(0.067, 0.874)]",[29262.0],7,NT,a
8,Cactus.ico  ,0.897,0.157,0.901,0.101,35254.0,10.667108324189831,0,1,"[(0.901, 0.101)]",[35254.0],7,NT,a
9,CADEAU.ICO  ,0.1507246,0.2462006,0.857,0.374,42726.0,136.37151588585965,0,1,"[(0.857, 0.374)]",[42726.0],7,NT,a
10,Cake.ico    ,0.477,0.03,0.551,0.184,9389.0,32.46276636394379,0,1,"[(0.551, 0.184)]",[9389.0],7,NT,a
1,Bike.ico    ,0.149,0.929,0.118,0.901,39410.0,7.936907458198064,0,1,"[(0.118, 0.901)]",[39410.0],8,DivRI,a
2,black.ico   ,0.3246377,0.8844985,0.315,0.854,17512.0,6.077160509958079,0,1,"[(0.315, 0.854)]",[17512.0],8,DivRI,a
3,BLAD.ICO    ,0.868,0.526,0.126,0.547,26599.0,141.03645096215374,0,1,"[(0.126, 0.547)]",[26599.0],8,DivRI,a
4,BLUSSER.ICO ,0.634,0.148,0.854,0.113,22102.0,42.32567187889638,0,1,"[(0.854, 0.113)]",[22102.0],8,DivRI,a
5,BOEK.ICO    ,0.3652174,0.7355623,0.611,0.671,36645.0,48.282950523867164,0,1,"[(0.611, 0.671)]",[36645.0],8,DivRI,a
6,Bomb.ico    ,0.055,0.143,0.134,0.156,6262.0,15.211870364948556,0,1,"[(0.134, 0.156)]",[6262.0],8,DivRI,a
7,BOOM.ICO    ,0.06956521,0.5835866,0.86,0.451,30494.0,152.2807464227922,0,1,"[(0.86, 0.451)]",[30494.0],8,DivRI,a
8,Boot.ico    ,0.7014493,0.4589666,0.503,0.519,28741.0,39.392885521073545,0,1,"[(0.503, 0.519)]",[28741.0],8,DivRI,a
9,bottle.ico  ,0.3391304,0.2644377,0.524,0.255,7901.0,35.17096522125524,0,1,"[(0.524, 0.255)]",[7901.0],8,DivRI,a
10,Bow.ico     ,0.5913044,0.9148936,0.702,0.901,12027.0,21.19717863512859,0,1,"[(0.702, 0.901)]",[12027.0],8,DivRI,a
1,Calcul.ico  ,0.603,0.239,0.374,0.312,14536.0,45.66724208883212,0,1,"[(0.374, 0.312)]",[14536.0],9,B,a
2,Camel.ico   ,0.679,0.674,0.854,0.641,25580.0,33.83600744768802,0,1,"[(0.854, 0.641)]",[25580.0],9,B,a
3,Camera.ico  ,0.278,0.346,0.183,0.754,46101.0,79.59367374358342,0,1,"[(0.183, 0.754)]",[46101.0],9,B,a
4,Candle.ico  ,0.2318841,0.09118541,0.157,0.186,3419.0,22.955770521578653,0,1,"[(0.157, 0.186)]",[3419.0],9,B,a
5,Cap.ico     ,0.684058,0.9392097,0.682,0.757,38244.0,34.62205115219272,0,1,"[(0.682, 0.757)]",[38244.0],9,B,a
6,Cards.ico   ,0.8231884,0.4650456,0.686,0.135,42892.0,67.91025152197945,0,1,"[(0.686, 0.135)]",[42892.0],9,B,a
7,Carrot.ico  ,0.2753623,0.8054711,0.407,0.762,17627.0,26.339661416458064,0,1,"[(0.407, 0.762)]",[17627.0],9,B,a
8,Caterp.ico  ,0.885,0.221,0.797,0.322,8426.0,25.45220029781315,0,1,"[(0.797, 0.322)]",[8426.0],9,B,a
9,CD.ico      ,0.094,0.557,0.074,0.565,28415.0,4.092725253422216,0,1,"[(0.074, 0.565)]",[28415.0],9,B,a
10,Eagle.ico   ,0.4637681,0.5896657,0.514,0.532,22266.0,14.530437711955194,0,1,"[(0.514, 0.532)]",[22266.0],9,B,a
1,Calcul.ico  ,0.2927536,0.212766,0.295,0.153,56855.0,11.363558447487128,0,1,"[(0.295, 0.153)]",[56855.0],10,NT,a
2,Camel.ico   ,0.6289855,0.08510638,0.573,0.137,46666.0,14.50401312227254,0,1,"[(0.573, 0.137)]",[46666.0],10,NT,a
3,Camera.ico  ,0.3681159,0.556231,0.415,0.475,51169.0,17.82013048202906,0,1,"[(0.415, 0.475)]",[51169.0],10,NT,a
4,Candle.ico  ,0.2637681,0.8632219,0.124,0.906,24496.0,27.771922205379344,0,1,"[(0.124, 0.906)]",[24496.0],10,NT,a
5,Cap.ico     ,0.581,0.461,0.658,0.598,33002.0,29.859634960930112,0,1,"[(0.658, 0.598)]",[33002.0],10,NT,a
6,Cards.ico   ,0.8550724,0.2218845,0.165,0.797,7094.0,170.67857210707663,0,1,"[(0.165, 0.797)]",[7094.0],10,NT,a
7,Carrot.ico  ,0.8869565,0.8449848,0.544,0.866,15297.0,65.28395563069665,0,1,"[(0.544, 0.866)]",[15297.0],10,NT,a
8,Caterp.ico  ,0.567,0.695,0.806,0.344,44135.0,80.68224216021764,0,1,"[(0.806, 0.344)]",[44135.0],10,NT,a
9,CD.ico      ,0.074,0.421,0.127,0.429,28678.0,10.184070895275623,0,1,"[(0.127, 0.429)]",[28678.0],10,NT,a
10,Eagle.ico   ,0.878,0.575,0.86,0.748,19291.0,33.04744014292182,0,1,"[(0.86, 0.748)]",[19291.0],10,NT,a
1,Calcul.ico  ,0.603,0.239,0.427,0.211,33780.0,33.8605375031171,0,1,"[(0.427, 0.211)]",[33780.0],11,SimRI,a
2,Camel.ico   ,0.679,0.674,0.862,0.421,28619.0,59.32687249467985,0,1,"[(0.862, 0.421)]",[28619.0],11,SimRI,a
3,Camera.ico  ,0.278,0.346,0.77,0.189,56943.0,98.124101524549,0,1,"[(0.77, 0.189)]",[56943.0],11,SimRI,a
4,Candle.ico  ,0.2318841,0.09118541,0.162,0.15,14016.0,17.354545739124937,0,1,"[(0.162, 0.15)]",[14016.0],11,SimRI,a
5,Cap.ico     ,0.684058,0.9392097,0.437,0.579,25857.0,82.99079146812043,0,1,"[(0.437, 0.579)]",[25857.0],11,SimRI,a
6,Cards.ico   ,0.8231884,0.4650456,0.806,0.585,62604.0,23.02412691457619,0,1,"[(0.806, 0.585)]",[62604.0],11,SimRI,a
7,Carrot.ico  ,0.2753623,0.8054711,0.288,0.775,51146.0,6.267694808591905,0,1,"[(0.288, 0.775)]",[51146.0],11,SimRI,a
8,Caterp.ico  ,0.885,0.221,0.877,0.844,17984.0,118.37975882725898,0,1,"[(0.877, 0.844)]",[17984.0],11,SimRI,a
9,CD.ico      ,0.094,0.557,0.099,0.549,23195.0,1.7924564150907563,0,1,"[(0.099, 0.549)]",[23195.0],11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.562,0.791,42655.0,42.56381956405007,0,1,"[(0.562, 0.791)]",[42655.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.11,0.885,9606.0,14.869852050373593,0,2,"[(-1.0, -1.0), (0.11, 0.885)]","[5154.0, 9606.0]",12,B,a
2,Clock.ico   ,0.136,0.728,0.099,0.625,14946.0,20.794369430208743,0,1,"[(0.099, 0.625)]",[14946.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.9,0.563,46364.0,70.21741107619873,0,1,"[(0.9, 0.563)]",[46364.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.617,0.464,41726.0,39.90814109896807,0,1,"[(0.617, 0.464)]",[41726.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.334,0.617,35082.0,18.344124725685592,0,1,"[(0.334, 0.617)]",[35082.0],12,B,a
6,crab.ico    ,0.773913,0.7203647,0.811,0.836,28662.0,23.07304815408552,0,1,"[(0.811, 0.836)]",[28662.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.104,0.352,22322.0,18.09476581836796,0,1,"[(0.104, 0.352)]",[22322.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.483,0.806,31785.0,12.655254482854533,0,1,"[(0.483, 0.806)]",[31785.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.855,0.164,39011.0,55.5317074606463,0,1,"[(0.855, 0.164)]",[39011.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.521,0.235,25276.0,22.09999887835465,0,1,"[(0.521, 0.235)]",[25276.0],12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.15,0.866,13527.0,13.700398160937079,0,1,"[(0.15, 0.866)]",[13527.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.397,0.511,29927.0,8.802969558259985,0,1,"[(0.397, 0.511)]",[29927.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.795,0.65,4940.0,94.96427328211384,0,1,"[(0.795, 0.65)]",[4940.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.577,0.413,35409.0,39.447312962989,0,1,"[(0.577, 0.413)]",[35409.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.105,0.445,20125.0,30.990974492584137,0,1,"[(0.105, 0.445)]",[20125.0],13,NT,a
6,Dice.ico    ,0.963,0.694,0.887,0.146,32751.0,105.11654484428223,0,1,"[(0.887, 0.146)]",[32751.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.745,0.42,16958.0,16.044962311250874,0,1,"[(0.745, 0.42)]",[16958.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.847,0.865,24229.0,10.443512199751057,0,1,"[(0.847, 0.865)]",[24229.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.434,0.12,26989.0,1.1044171577845934,0,1,"[(0.434, 0.12)]",[26989.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.519,0.751,9659.0,23.12407732167734,0,1,"[(0.519, 0.751)]",[9659.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.091,0.89,7827.0,13.71294643758225,0,1,"[(0.091, 0.89)]",[7827.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.094,0.593,32692.0,26.86266740292185,0,2,"[(-1.0, -1.0), (0.094, 0.593)]","[27741.0, 32692.0]",14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.592,0.353,40752.0,38.751132515113355,0,1,"[(0.592, 0.353)]",[40752.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.83,0.601,46511.0,80.44131370903352,0,1,"[(0.83, 0.601)]",[46511.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.461,0.514,36248.0,46.84846351772393,0,1,"[(0.461, 0.514)]",[36248.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.862,0.87,43651.0,32.99115846648537,0,1,"[(0.862, 0.87)]",[43651.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.088,0.304,25280.0,24.591746351440307,0,2,"[(0.088, 0.511), (0.088, 0.304)]","[10827.0, 25280.0]",14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.53,0.806,17545.0,10.41360187859175,0,1,"[(0.53, 0.806)]",[17545.0],14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.843,0.23,49095.0,44.010201007207414,0,1,"[(0.843, 0.23)]",[49095.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.498,0.165,13884.0,8.808089559222076,0,1,"[(0.498, 0.165)]",[13884.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.099,0.901,5545.0,14.785858108341218,0,1,"[(0.099, 0.901)]",[5545.0],15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.877,0.574,24404.0,8.210510578637617,0,1,"[(0.877, 0.574)]",[24404.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.519,0.751,8431.0,65.5651431783688,0,1,"[(0.519, 0.751)]",[8431.0],15,DB,b
4,Bed.ico     ,0.963,0.298,0.893,0.339,29740.0,15.413438941391368,0,1,"[(0.893, 0.339)]",[29740.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.882,0.817,10595.0,43.79348167411882,0,1,"[(0.882, 0.817)]",[10595.0],15,DB,b
6,Beetle.ico  ,0.293,0.425,0.126,0.206,31812.0,52.32766954489756,0,1,"[(0.126, 0.206)]",[31812.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.696,0.157,15675.0,26.190381822340807,0,1,"[(0.696, 0.157)]",[15675.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.41,0.303,18338.0,14.894109573922172,0,1,"[(0.41, 0.303)]",[18338.0],15,DB,b
9,frog.ico    ,0.043,0.494,0.071,0.528,21520.0,8.368631907307195,0,1,"[(0.071, 0.528)]",[21520.0],15,DB,b
10,GELD.ICO    ,0.063,0.263,0.072,0.358,37748.0,18.130819065888883,0,1,"[(0.072, 0.358)]",[37748.0],15,DB,b
1,Bal.ico     ,0.065,0.971,0.061,0.907,19216.0,12.183726851829851,0,1,"[(0.061, 0.907)]",[19216.0],16,D,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.858,0.622,14914.0,9.907143360319361,0,2,"[(0.072, 0.857), (0.858, 0.622)]","[5853.0, 14914.0]",16,D,b
3,BANAAN.ICO  ,0.177,0.797,0.5,0.808,21997.0,61.40557792253079,0,1,"[(0.5, 0.808)]",[21997.0],16,D,b
4,Bed.ico     ,0.963,0.298,0.911,0.241,35942.0,14.659580485129844,0,1,"[(0.911, 0.241)]",[35942.0],16,D,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.846,0.863,24650.0,33.81447702066942,0,1,"[(0.846, 0.863)]",[24650.0],16,D,b
6,Beetle.ico  ,0.293,0.425,0.508,0.481,51360.0,42.21293759026965,0,2,"[(-1.0, -1.0), (0.508, 0.481)]","[45745.0, 51360.0]",16,D,b
7,BEKER.ICO   ,0.62,0.042,0.579,0.075,28110.0,9.99984999887499,0,1,"[(0.579, 0.075)]",[28110.0],16,D,b
8,BEL.ICO     ,0.449,0.235,0.393,0.266,30855.0,12.161484284412,0,1,"[(0.393, 0.266)]",[30855.0],16,D,b
9,frog.ico    ,0.043,0.494,0.058,0.555,39233.0,11.935267068649962,0,1,"[(0.058, 0.555)]",[39233.0],16,D,b
10,GELD.ICO    ,0.063,0.263,0.047,0.367,41662.0,19.992478585708174,0,1,"[(0.047, 0.367)]",[41662.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.107,0.517,15241.0,15.210683745315322,0,1,"[(0.107, 0.517)]",[15241.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.726,0.347,26114.0,60.23119872624154,0,1,"[(0.726, 0.347)]",[26114.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.162,0.156,39403.0,23.756839015323564,0,1,"[(0.162, 0.156)]",[39403.0],17,DB,b
4,Chess.ico   ,0.673,0.773,0.626,0.791,11943.0,9.562494444442839,0,1,"[(0.626, 0.791)]",[11943.0],17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.909,0.32,31090.0,21.763158480383357,0,1,"[(0.909, 0.32)]",[31090.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.344,0.355,17986.0,40.00165621571186,0,1,"[(0.344, 0.355)]",[17986.0],17,DB,b
7,CIG01B.ICO  ,0.824,0.601,0.803,0.528,8857.0,14.432498051273022,0,1,"[(0.803, 0.528)]",[8857.0],17,DB,b
8,Cigar.ico   ,0.615,0.35,0.547,0.266,22288.0,20.534069250881558,0,1,"[(0.547, 0.266)]",[22288.0],17,DB,b
9,CLIP01.ICO  ,0.034,0.785,0.091,0.86,5832.0,17.898363053642637,0,1,"[(0.091, 0.86)]",[5832.0],17,DB,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.901,0.082,28690.0,17.891278711248617,0,1,"[(0.901, 0.082)]",[28690.0],17,DB,b
1,Chain.ico   ,0.16,0.577,0.162,0.538,53017.0,7.419737192111307,0,1,"[(0.162, 0.538)]",[53017.0],18,D,b
2,Cheese.ico  ,0.409,0.349,0.678,0.412,50478.0,52.49298048310842,0,1,"[(0.678, 0.412)]",[50478.0],18,D,b
3,Cherry.ico  ,0.159,0.031,0.145,0.183,15418.0,29.00224129270012,0,1,"[(0.145, 0.183)]",[15418.0],18,D,b
4,Chess.ico   ,0.673,0.773,0.622,0.795,25731.0,10.553127498519109,0,1,"[(0.622, 0.795)]",[25731.0],18,D,b
5,Chicken.ico ,0.8521739,0.4194529,0.915,0.377,47277.0,14.406670986118966,0,1,"[(0.915, 0.377)]",[47277.0],18,D,b
6,CHURC01B.ICO,0.206,0.196,0.309,0.348,22748.0,34.88609035131337,0,1,"[(0.309, 0.348)]",[22748.0],18,D,b
7,CIG01B.ICO  ,0.824,0.601,0.808,0.538,36028.0,12.349999999999985,0,1,"[(0.808, 0.538)]",[36028.0],18,D,b
8,Cigar.ico   ,0.615,0.35,0.579,0.285,39217.0,14.117652071077543,0,1,"[(0.579, 0.285)]",[39217.0],18,D,b
9,CLIP01.ICO  ,0.034,0.785,0.137,0.814,32605.0,20.33088783108106,0,2,"[(-1.0, -1.0), (0.137, 0.814)]","[28609.0, 32605.0]",18,D,b
10,ZOUT.ICO    ,0.9565217,0.1580547,0.92,0.067,44293.0,18.640145545665085,0,2,"[(0.907, 0.301), (0.92, 0.067)]","[20165.0, 44293.0]",18,D,b
1,JEEP.ICO    ,0.06666667,0.9118541,0.101,0.922,41621.0,6.802203890558584,0,1,"[(0.101, 0.922)]",[41621.0],19,C,b
2,KAST.ICO    ,0.39,0.888,0.44,0.885,36260.0,9.517084637639824,0,1,"[(0.44, 0.885)]",[36260.0],19,C,b
3,KETTLE.ICO  ,0.899,0.095,0.863,0.082,53050.0,7.272310499421768,0,1,"[(0.863, 0.082)]",[53050.0],19,C,b
4,Key.ico     ,0.735,0.07,0.648,0.075,56958.0,16.557276346066093,0,1,"[(0.648, 0.075)]",[56958.0],19,C,b
5,KLAVER.ICO  ,0.4869565,0.1762918,0.374,0.222,64598.0,23.15227023135289,0,1,"[(0.374, 0.222)]",[64598.0],19,C,b
6,KLOK.ICO    ,0.8318841,0.8996961,0.874,0.903,46754.0,8.02660568656029,0,1,"[(0.874, 0.903)]",[46754.0],19,C,b
7,Knife.ico   ,0.8347826,0.3647417,0.775,0.382,82892.0,11.8225325272365,0,1,"[(0.775, 0.382)]",[82892.0],19,C,b
8,Knight.ico  ,0.9449275,0.7173252,0.922,0.71,72225.0,4.573157562075573,0,1,"[(0.922, 0.71)]",[72225.0],19,C,b
9,KONIJN.ICO  ,0.1942029,0.668693,0.195,0.675,77498.0,1.2078624046227402,0,1,"[(0.195, 0.675)]",[77498.0],19,C,b
10,KRAAN.ICO   ,0.1275362,0.07294833,0.121,0.091,60894.0,3.6477263710787406,0,1,"[(0.121, 0.091)]",[60894.0],19,C,b
