object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
1,Hat.ico     ,0.339,0.801,0.374,0.737,10294.0,13.85958513087604,0,1,"[(0.374, 0.737)]",[10294.0],0,P,a
2,HORLOGE.ICO ,0.512,0.532,0.587,0.554,12975.0,14.850417502548533,0,1,"[(0.587, 0.554)]",[12975.0],0,P,a
1,Hat.ico     ,0.381,0.357,0.352,0.363,2635.0,5.626695300085126,0,1,"[(0.352, 0.363)]",[2635.0],1,P,a
2,HORLOGE.ICO ,0.822,0.442,0.814,0.429,4372.0,2.900224129270015,0,1,"[(0.814, 0.429)]",[4372.0],1,P,a
1,Hat.ico     ,0.512,0.532,0.35,0.634,7124.0,36.37296798447991,0,1,"[(0.35, 0.634)]",[7124.0],2,P,a
2,HORLOGE.ICO ,0.339,0.801,0.675,0.456,8930.0,91.50053606400347,0,1,"[(0.675, 0.456)]",[8930.0],2,P,a
1,AARDAPP.ICO ,0.827,0.467,0.821,0.39,5423.0,14.67434836713372,0,1,"[(0.821, 0.39)]",[5423.0],3,B,a
2,AARDBEI.ICO ,0.1275362,0.7386018,0.222,0.819,12741.0,23.568640407538318,0,1,"[(0.222, 0.819)]",[12741.0],3,B,a
3,Alarm.ico   ,0.5971014,0.1337386,0.595,0.205,23576.0,13.545551621484888,0,1,"[(0.595, 0.205)]",[23576.0],3,B,a
4,Ambul.ico   ,0.055,0.279,0.06,0.266,8856.0,2.6463937726649847,0,1,"[(0.06, 0.266)]",[8856.0],3,B,a
5,ANANAS.ICO  ,0.1304348,0.04255319,0.156,0.061,10352.0,5.98986639523798,0,1,"[(0.156, 0.061)]",[10352.0],3,B,a
6,Anchor.ico  ,0.9130435,0.09422492,0.893,0.091,3696.0,3.857243347956677,0,1,"[(0.893, 0.091)]",[3696.0],3,B,a
7,Ant.ico     ,0.7188406,0.674772,0.647,0.672,16495.0,13.65987130628236,0,1,"[(0.647, 0.672)]",[16495.0],3,B,a
8,Apple.ico   ,0.8898551,0.9300912,0.855,0.885,7184.0,10.828490417207057,0,1,"[(0.855, 0.885)]",[7184.0],3,B,a
9,AUTO.ICO    ,0.2550725,0.5349544,0.287,0.606,14631.0,14.799088334607664,0,1,"[(0.287, 0.606)]",[14631.0],3,B,a
10,Bag.ico     ,0.4405797,0.2826748,0.369,0.296,21923.0,13.833793409524125,0,1,"[(0.369, 0.296)]",[21923.0],3,B,a
1,AARDAPP.ICO ,0.4289855,0.325228,0.798,0.524,40594.0,79.63743172599443,0,1,"[(0.798, 0.524)]",[40594.0],4,NT,a
2,AARDBEI.ICO ,0.159,0.027,0.227,0.083,5830.0,16.737263814614384,0,1,"[(0.227, 0.083)]",[5830.0],4,NT,a
3,Alarm.ico   ,0.034,0.486,0.036,0.369,8519.0,22.233247626021708,0,1,"[(0.036, 0.369)]",[8519.0],4,NT,a
4,Ambul.ico   ,0.4869565,0.04863222,0.345,0.424,39071.0,76.2495869849343,0,1,"[(0.345, 0.424)]",[39071.0],4,NT,a
5,ANANAS.ICO  ,0.1594203,0.7294833,0.083,0.917,22440.0,38.4732759018306,0,1,"[(0.083, 0.917)]",[22440.0],4,NT,a
