object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
1,Hat.ico     ,0.339,0.801,0.05,0.816,13003.0,13003.0,54.98391219256775,54.98391219256775,0,1,"[(0.05, 0.816)]",[13003.0],0,P,a
2,HORLOGE.ICO ,0.512,0.532,0.498,0.484,31151.0,9209.0,9.500000000000009,9.500000000000009,0,3,"[(0.459, 0.465), (0.429, 0.486), (0.498, 0.484)]","[9209.0, 23151.0, 31151.0]",0,P,a
1,Hat.ico     ,0.381,0.357,0.293,0.363,6774.0,6774.0,16.758818574111963,16.758818574111963,0,1,"[(0.293, 0.363)]",[6774.0],1,P,a
2,HORLOGE.ICO ,0.822,0.442,0.794,0.735,17568.0,17568.0,55.92362023331465,55.92362023331465,0,1,"[(0.794, 0.735)]",[17568.0],1,P,a
1,Hat.ico     ,0.512,0.532,0.08,0.685,17440.0,17440.0,87.07577906628227,8.87118932274586,0,1,"[(0.08, 0.685)]",[17440.0],2,P,a
2,HORLOGE.ICO ,0.339,0.801,0.546,0.5,15292.0,15292.0,69.40853693890976,53.92017896854571,0,1,"[(0.546, 0.5)]",[15292.0],2,P,a
1,AARDAPP.ICO ,0.827,0.467,0.89,0.618,26163.0,26163.0,31.086926512603334,31.086926512603334,0,1,"[(0.89, 0.618)]",[26163.0],3,B,a
2,AARDBEI.ICO ,0.1275362,0.7386018,0.909,0.906,68218.0,68218.0,151.84647705317317,31.896526184207715,0,1,"[(0.909, 0.906)]",[68218.0],3,B,a
3,Alarm.ico   ,0.5971014,0.1337386,0.525,0.38,5517.0,5517.0,48.753899673054995,79.4249599841908,0,1,"[(0.525, 0.38)]",[5517.0],3,B,a
4,Ambul.ico   ,0.055,0.279,0.06,0.517,21059.0,21059.0,45.22997789077505,45.22997789077505,0,1,"[(0.06, 0.517)]",[21059.0],3,B,a
5,ANANAS.ICO  ,0.1304348,0.04255319,0.116,0.153,3615.0,3615.0,21.16335730872588,21.16335730872588,0,1,"[(0.116, 0.153)]",[3615.0],3,B,a
6,Anchor.ico  ,0.9130435,0.09422492,0.87,0.219,16498.0,13352.0,25.07824638353639,25.07824638353639,0,2,"[(-1.0, -1.0), (0.87, 0.219)]","[13352.0, 16498.0]",3,B,a
7,Ant.ico     ,0.7188406,0.674772,0.895,0.427,59936.0,59936.0,57.76221814252112,55.02868110707539,0,1,"[(0.895, 0.427)]",[59936.0],3,B,a
8,Apple.ico   ,0.8898551,0.9300912,0.538,0.901,63920.0,63920.0,67.08057815952054,5.84667113796774,0,1,"[(0.538, 0.901)]",[63920.0],3,B,a
9,AUTO.ICO    ,0.2550725,0.5349544,0.085,0.901,43051.0,43051.0,76.68896086749069,53.3531717673422,0,1,"[(0.085, 0.901)]",[43051.0],3,B,a
10,Bag.ico     ,0.4405797,0.2826748,0.506,0.661,37888.0,37888.0,72.9485626391459,24.479036664407218,0,1,"[(0.506, 0.661)]",[37888.0],3,B,a
1,AARDAPP.ICO ,0.4289855,0.325228,0.879,0.344,79400.0,71867.0,85.57711328861487,36.98016725776703,0,2,"[(-1.0, -1.0), (0.879, 0.344)]","[71867.0, 79400.0]",4,NT,a
2,AARDBEI.ICO ,0.159,0.027,0.113,0.039,7100.0,7100.0,9.032496886243582,9.032496886243582,0,1,"[(0.113, 0.039)]",[7100.0],4,NT,a
